ESWind,available_date,prediction_date
7427.16666667,2016-03-31 00:00:00,2016-04-01 09:00:00
6975.16666667,2016-03-31 00:00:00,2016-04-01 10:00:00
6550.66666667,2016-03-31 00:00:00,2016-04-01 11:00:00
6362.0,2016-03-31 00:00:00,2016-04-01 12:00:00
5897.5,2016-03-31 00:00:00,2016-04-01 13:00:00
5497.66666667,2016-03-31 00:00:00,2016-04-01 14:00:00
5049.33333333,2016-03-31 00:00:00,2016-04-01 15:00:00
4628.5,2016-03-31 00:00:00,2016-04-01 16:00:00
4092.33333333,2016-03-31 00:00:00,2016-04-01 17:00:00
3513.66666667,2016-03-31 00:00:00,2016-04-01 18:00:00
3161.16666667,2016-03-31 00:00:00,2016-04-01 19:00:00
2670.0,2016-03-31 00:00:00,2016-04-01 20:00:00
2285.5,2016-03-31 00:00:00,2016-04-01 21:00:00
1910.5,2016-03-31 00:00:00,2016-04-01 22:00:00
1542.5,2016-03-31 00:00:00,2016-04-01 23:00:00
1260.5,2016-03-31 00:00:00,2016-04-02 00:00:00
1164.0,2016-03-31 00:00:00,2016-04-02 01:00:00
1254.5,2016-03-31 00:00:00,2016-04-02 02:00:00
1489.0,2016-03-31 00:00:00,2016-04-02 03:00:00
1691.0,2016-03-31 00:00:00,2016-04-02 04:00:00
1801.16666667,2016-03-31 00:00:00,2016-04-02 05:00:00
2068.16666667,2016-03-31 00:00:00,2016-04-02 06:00:00
2319.83333333,2016-03-31 00:00:00,2016-04-02 07:00:00
2601.0,2016-03-31 00:00:00,2016-04-02 08:00:00
3402.5,2016-03-31 00:00:00,2016-04-02 09:00:00
4566.5,2016-03-31 00:00:00,2016-04-02 10:00:00
5677.83333333,2016-03-31 00:00:00,2016-04-02 11:00:00
6382.5,2016-03-31 00:00:00,2016-04-02 12:00:00
6738.83333333,2016-03-31 00:00:00,2016-04-02 13:00:00
7002.5,2016-03-31 00:00:00,2016-04-02 14:00:00
7014.66666667,2016-03-31 00:00:00,2016-04-02 15:00:00
7098.33333333,2016-03-31 00:00:00,2016-04-02 16:00:00
7347.33333333,2016-03-31 00:00:00,2016-04-02 17:00:00
7479.33333333,2016-03-31 00:00:00,2016-04-02 18:00:00
7694.33333333,2016-03-31 00:00:00,2016-04-02 19:00:00
7843.83333333,2016-03-31 00:00:00,2016-04-02 20:00:00
8231.66666667,2016-03-31 00:00:00,2016-04-02 21:00:00
8852.0,2016-03-31 00:00:00,2016-04-02 22:00:00
8688.66666667,2016-03-31 00:00:00,2016-04-02 23:00:00
8486.16666667,2016-03-31 00:00:00,2016-04-03 00:00:00
8224.66666667,2016-03-31 00:00:00,2016-04-03 01:00:00
7954.5,2016-03-31 00:00:00,2016-04-03 02:00:00
7735.16666667,2016-03-31 00:00:00,2016-04-03 03:00:00
7750.0,2016-03-31 00:00:00,2016-04-03 04:00:00
7814.0,2016-03-31 00:00:00,2016-04-03 05:00:00
7907.66666667,2016-03-31 00:00:00,2016-04-03 06:00:00
7822.0,2016-03-31 00:00:00,2016-04-03 07:00:00
8394.83333333,2016-03-31 00:00:00,2016-04-03 08:00:00
9438.66666667,2016-03-31 00:00:00,2016-04-03 09:00:00
10442.5,2016-03-31 00:00:00,2016-04-03 10:00:00
11245.5,2016-03-31 00:00:00,2016-04-03 11:00:00
11539.6666667,2016-03-31 00:00:00,2016-04-03 12:00:00
11992.0,2016-03-31 00:00:00,2016-04-03 13:00:00
12456.0,2016-03-31 00:00:00,2016-04-03 14:00:00
12527.6666667,2016-03-31 00:00:00,2016-04-03 15:00:00
12076.5,2016-03-31 00:00:00,2016-04-03 16:00:00
11436.6666667,2016-03-31 00:00:00,2016-04-03 17:00:00
10219.3333333,2016-03-31 00:00:00,2016-04-03 18:00:00
9159.83333333,2016-03-31 00:00:00,2016-04-03 19:00:00
8411.33333333,2016-03-31 00:00:00,2016-04-03 20:00:00
7510.5,2016-03-31 00:00:00,2016-04-03 21:00:00
6955.66666667,2016-03-31 00:00:00,2016-04-03 22:00:00
6555.83333333,2016-03-31 00:00:00,2016-04-03 23:00:00
6195.66666667,2016-03-31 00:00:00,2016-04-04 00:00:00
5686.16666667,2016-03-31 00:00:00,2016-04-04 01:00:00
5497.33333333,2016-03-31 00:00:00,2016-04-04 02:00:00
5768.5,2016-03-31 00:00:00,2016-04-04 03:00:00
6098.66666667,2016-03-31 00:00:00,2016-04-04 04:00:00
6640.5,2016-03-31 00:00:00,2016-04-04 05:00:00
7450.16666667,2016-03-31 00:00:00,2016-04-04 06:00:00
7717.5,2016-03-31 00:00:00,2016-04-04 07:00:00
8166.16666667,2016-03-31 00:00:00,2016-04-04 08:00:00
8641.33333333,2016-03-31 00:00:00,2016-04-04 09:00:00
8679.0,2016-03-31 00:00:00,2016-04-04 10:00:00
7757.83333333,2016-03-31 00:00:00,2016-04-04 11:00:00
6813.16666667,2016-03-31 00:00:00,2016-04-04 12:00:00
6206.83333333,2016-03-31 00:00:00,2016-04-04 13:00:00
6241.33333333,2016-03-31 00:00:00,2016-04-04 14:00:00
6016.5,2016-03-31 00:00:00,2016-04-04 15:00:00
6250.83333333,2016-03-31 00:00:00,2016-04-04 16:00:00
5736.33333333,2016-03-31 00:00:00,2016-04-04 17:00:00
5906.66666667,2016-03-31 00:00:00,2016-04-04 18:00:00
5961.0,2016-03-31 00:00:00,2016-04-04 19:00:00
5896.66666667,2016-03-31 00:00:00,2016-04-04 20:00:00
6081.16666667,2016-03-31 00:00:00,2016-04-04 21:00:00
7191.16666667,2016-03-31 00:00:00,2016-04-04 22:00:00
8102.33333333,2016-03-31 00:00:00,2016-04-04 23:00:00
9231.33333333,2016-03-31 00:00:00,2016-04-05 00:00:00
9897.66666667,2016-03-31 00:00:00,2016-04-05 01:00:00
10167.1666667,2016-03-31 00:00:00,2016-04-05 02:00:00
10636.0,2016-03-31 00:00:00,2016-04-05 03:00:00
10738.1666667,2016-03-31 00:00:00,2016-04-05 04:00:00
10721.3333333,2016-03-31 00:00:00,2016-04-05 05:00:00
10754.6666667,2016-03-31 00:00:00,2016-04-05 06:00:00
10881.6666667,2016-03-31 00:00:00,2016-04-05 07:00:00
11197.0,2016-03-31 00:00:00,2016-04-05 08:00:00
10976.5,2016-03-31 00:00:00,2016-04-05 09:00:00
10747.1666667,2016-03-31 00:00:00,2016-04-05 10:00:00
10817.8333333,2016-03-31 00:00:00,2016-04-05 11:00:00
10994.0,2016-03-31 00:00:00,2016-04-05 12:00:00
11308.8333333,2016-03-31 00:00:00,2016-04-05 13:00:00
11674.5,2016-03-31 00:00:00,2016-04-05 14:00:00
11684.3333333,2016-03-31 00:00:00,2016-04-05 15:00:00
11138.3333333,2016-03-31 00:00:00,2016-04-05 16:00:00
10702.5,2016-03-31 00:00:00,2016-04-05 17:00:00
10039.0,2016-03-31 00:00:00,2016-04-05 18:00:00
9549.0,2016-03-31 00:00:00,2016-04-05 19:00:00
9013.5,2016-03-31 00:00:00,2016-04-05 20:00:00
8447.83333333,2016-03-31 00:00:00,2016-04-05 21:00:00
8133.83333333,2016-03-31 00:00:00,2016-04-05 22:00:00
7671.83333333,2016-03-31 00:00:00,2016-04-05 23:00:00
7369.5,2016-03-31 00:00:00,2016-04-06 00:00:00
7098.66666667,2016-03-31 00:00:00,2016-04-06 01:00:00
6804.16666667,2016-03-31 00:00:00,2016-04-06 02:00:00
6627.83333333,2016-03-31 00:00:00,2016-04-06 03:00:00
6276.16666667,2016-03-31 00:00:00,2016-04-06 04:00:00
6206.0,2016-03-31 00:00:00,2016-04-06 05:00:00
5916.83333333,2016-03-31 00:00:00,2016-04-06 06:00:00
5331.0,2016-03-31 00:00:00,2016-04-06 07:00:00
5012.5,2016-03-31 00:00:00,2016-04-06 08:00:00
4657.83333333,2016-03-31 00:00:00,2016-04-06 09:00:00
4394.5,2016-03-31 00:00:00,2016-04-06 10:00:00
4448.0,2016-03-31 00:00:00,2016-04-06 11:00:00
4488.16666667,2016-03-31 00:00:00,2016-04-06 12:00:00
4721.5,2016-03-31 00:00:00,2016-04-06 13:00:00
5019.66666667,2016-03-31 00:00:00,2016-04-06 14:00:00
5423.83333333,2016-03-31 00:00:00,2016-04-06 15:00:00
5927.0,2016-03-31 00:00:00,2016-04-06 16:00:00
6372.0,2016-03-31 00:00:00,2016-04-06 17:00:00
6829.16666667,2016-03-31 00:00:00,2016-04-06 18:00:00
7378.5,2016-03-31 00:00:00,2016-04-06 19:00:00
7615.33333333,2016-03-31 00:00:00,2016-04-06 20:00:00
7497.16666667,2016-03-31 00:00:00,2016-04-06 21:00:00
7423.16666667,2016-03-31 00:00:00,2016-04-06 22:00:00
7603.5,2016-03-31 00:00:00,2016-04-06 23:00:00
7713.16666667,2016-03-31 00:00:00,2016-04-07 00:00:00
7782.16666667,2016-03-31 00:00:00,2016-04-07 01:00:00
7728.0,2016-03-31 00:00:00,2016-04-07 02:00:00
7719.16666667,2016-03-31 00:00:00,2016-04-07 03:00:00
7740.33333333,2016-03-31 00:00:00,2016-04-07 04:00:00
7502.33333333,2016-03-31 00:00:00,2016-04-07 05:00:00
7460.5,2016-03-31 00:00:00,2016-04-07 06:00:00
7411.5,2016-03-31 00:00:00,2016-04-07 07:00:00
7456.83333333,2016-03-31 00:00:00,2016-04-07 08:00:00
7079.66666667,2016-03-31 00:00:00,2016-04-07 09:00:00
6708.33333333,2016-03-31 00:00:00,2016-04-07 10:00:00
6577.0,2016-03-31 00:00:00,2016-04-07 11:00:00
6727.66666667,2016-03-31 00:00:00,2016-04-07 12:00:00
7100.83333333,2016-03-31 00:00:00,2016-04-07 13:00:00
7560.0,2016-03-31 00:00:00,2016-04-07 14:00:00
7990.33333333,2016-03-31 00:00:00,2016-04-07 15:00:00
8657.5,2016-03-31 00:00:00,2016-04-07 16:00:00
9537.16666667,2016-03-31 00:00:00,2016-04-07 17:00:00
9384.33333333,2016-03-31 00:00:00,2016-04-07 18:00:00
9615.66666667,2016-03-31 00:00:00,2016-04-07 19:00:00
9950.5,2016-03-31 00:00:00,2016-04-07 20:00:00
10060.1666667,2016-03-31 00:00:00,2016-04-07 21:00:00
9533.83333333,2016-03-31 00:00:00,2016-04-07 22:00:00
8877.0,2016-03-31 00:00:00,2016-04-07 23:00:00
1260.5,2016-04-01 00:00:00,2016-04-02 00:00:00
1164.0,2016-04-01 00:00:00,2016-04-02 01:00:00
1254.5,2016-04-01 00:00:00,2016-04-02 02:00:00
1489.0,2016-04-01 00:00:00,2016-04-02 03:00:00
1691.0,2016-04-01 00:00:00,2016-04-02 04:00:00
1801.16666667,2016-04-01 00:00:00,2016-04-02 05:00:00
2068.16666667,2016-04-01 00:00:00,2016-04-02 06:00:00
2319.83333333,2016-04-01 00:00:00,2016-04-02 07:00:00
2601.0,2016-04-01 00:00:00,2016-04-02 08:00:00
3402.5,2016-04-01 00:00:00,2016-04-02 09:00:00
4566.5,2016-04-01 00:00:00,2016-04-02 10:00:00
5677.83333333,2016-04-01 00:00:00,2016-04-02 11:00:00
6382.5,2016-04-01 00:00:00,2016-04-02 12:00:00
6738.83333333,2016-04-01 00:00:00,2016-04-02 13:00:00
7002.5,2016-04-01 00:00:00,2016-04-02 14:00:00
7014.66666667,2016-04-01 00:00:00,2016-04-02 15:00:00
7098.33333333,2016-04-01 00:00:00,2016-04-02 16:00:00
7347.33333333,2016-04-01 00:00:00,2016-04-02 17:00:00
7479.33333333,2016-04-01 00:00:00,2016-04-02 18:00:00
7694.33333333,2016-04-01 00:00:00,2016-04-02 19:00:00
7843.83333333,2016-04-01 00:00:00,2016-04-02 20:00:00
8231.66666667,2016-04-01 00:00:00,2016-04-02 21:00:00
8852.0,2016-04-01 00:00:00,2016-04-02 22:00:00
8688.66666667,2016-04-01 00:00:00,2016-04-02 23:00:00
8486.16666667,2016-04-01 00:00:00,2016-04-03 00:00:00
8224.66666667,2016-04-01 00:00:00,2016-04-03 01:00:00
7954.5,2016-04-01 00:00:00,2016-04-03 02:00:00
7735.16666667,2016-04-01 00:00:00,2016-04-03 03:00:00
7750.0,2016-04-01 00:00:00,2016-04-03 04:00:00
7814.0,2016-04-01 00:00:00,2016-04-03 05:00:00
7907.66666667,2016-04-01 00:00:00,2016-04-03 06:00:00
7822.0,2016-04-01 00:00:00,2016-04-03 07:00:00
8394.83333333,2016-04-01 00:00:00,2016-04-03 08:00:00
9438.66666667,2016-04-01 00:00:00,2016-04-03 09:00:00
10442.5,2016-04-01 00:00:00,2016-04-03 10:00:00
11245.5,2016-04-01 00:00:00,2016-04-03 11:00:00
11539.6666667,2016-04-01 00:00:00,2016-04-03 12:00:00
11992.0,2016-04-01 00:00:00,2016-04-03 13:00:00
12456.0,2016-04-01 00:00:00,2016-04-03 14:00:00
12527.6666667,2016-04-01 00:00:00,2016-04-03 15:00:00
12076.5,2016-04-01 00:00:00,2016-04-03 16:00:00
11436.6666667,2016-04-01 00:00:00,2016-04-03 17:00:00
10219.3333333,2016-04-01 00:00:00,2016-04-03 18:00:00
9159.83333333,2016-04-01 00:00:00,2016-04-03 19:00:00
8411.33333333,2016-04-01 00:00:00,2016-04-03 20:00:00
7510.5,2016-04-01 00:00:00,2016-04-03 21:00:00
6955.66666667,2016-04-01 00:00:00,2016-04-03 22:00:00
6555.83333333,2016-04-01 00:00:00,2016-04-03 23:00:00
6195.66666667,2016-04-01 00:00:00,2016-04-04 00:00:00
5686.16666667,2016-04-01 00:00:00,2016-04-04 01:00:00
5497.33333333,2016-04-01 00:00:00,2016-04-04 02:00:00
5768.5,2016-04-01 00:00:00,2016-04-04 03:00:00
6098.66666667,2016-04-01 00:00:00,2016-04-04 04:00:00
6640.5,2016-04-01 00:00:00,2016-04-04 05:00:00
7450.16666667,2016-04-01 00:00:00,2016-04-04 06:00:00
7717.5,2016-04-01 00:00:00,2016-04-04 07:00:00
8166.16666667,2016-04-01 00:00:00,2016-04-04 08:00:00
8641.33333333,2016-04-01 00:00:00,2016-04-04 09:00:00
8679.0,2016-04-01 00:00:00,2016-04-04 10:00:00
7757.83333333,2016-04-01 00:00:00,2016-04-04 11:00:00
6813.16666667,2016-04-01 00:00:00,2016-04-04 12:00:00
6206.83333333,2016-04-01 00:00:00,2016-04-04 13:00:00
6241.33333333,2016-04-01 00:00:00,2016-04-04 14:00:00
6016.5,2016-04-01 00:00:00,2016-04-04 15:00:00
6250.83333333,2016-04-01 00:00:00,2016-04-04 16:00:00
5736.33333333,2016-04-01 00:00:00,2016-04-04 17:00:00
5906.66666667,2016-04-01 00:00:00,2016-04-04 18:00:00
5961.0,2016-04-01 00:00:00,2016-04-04 19:00:00
5896.66666667,2016-04-01 00:00:00,2016-04-04 20:00:00
6081.16666667,2016-04-01 00:00:00,2016-04-04 21:00:00
7191.16666667,2016-04-01 00:00:00,2016-04-04 22:00:00
8102.33333333,2016-04-01 00:00:00,2016-04-04 23:00:00
9231.33333333,2016-04-01 00:00:00,2016-04-05 00:00:00
9897.66666667,2016-04-01 00:00:00,2016-04-05 01:00:00
10167.1666667,2016-04-01 00:00:00,2016-04-05 02:00:00
10636.0,2016-04-01 00:00:00,2016-04-05 03:00:00
10738.1666667,2016-04-01 00:00:00,2016-04-05 04:00:00
10721.3333333,2016-04-01 00:00:00,2016-04-05 05:00:00
10754.6666667,2016-04-01 00:00:00,2016-04-05 06:00:00
10881.6666667,2016-04-01 00:00:00,2016-04-05 07:00:00
11197.0,2016-04-01 00:00:00,2016-04-05 08:00:00
10976.5,2016-04-01 00:00:00,2016-04-05 09:00:00
10747.1666667,2016-04-01 00:00:00,2016-04-05 10:00:00
10817.8333333,2016-04-01 00:00:00,2016-04-05 11:00:00
10994.0,2016-04-01 00:00:00,2016-04-05 12:00:00
11308.8333333,2016-04-01 00:00:00,2016-04-05 13:00:00
11674.5,2016-04-01 00:00:00,2016-04-05 14:00:00
11684.3333333,2016-04-01 00:00:00,2016-04-05 15:00:00
11138.3333333,2016-04-01 00:00:00,2016-04-05 16:00:00
10702.5,2016-04-01 00:00:00,2016-04-05 17:00:00
10039.0,2016-04-01 00:00:00,2016-04-05 18:00:00
9549.0,2016-04-01 00:00:00,2016-04-05 19:00:00
9013.5,2016-04-01 00:00:00,2016-04-05 20:00:00
8447.83333333,2016-04-01 00:00:00,2016-04-05 21:00:00
8133.83333333,2016-04-01 00:00:00,2016-04-05 22:00:00
7671.83333333,2016-04-01 00:00:00,2016-04-05 23:00:00
7369.5,2016-04-01 00:00:00,2016-04-06 00:00:00
7098.66666667,2016-04-01 00:00:00,2016-04-06 01:00:00
6804.16666667,2016-04-01 00:00:00,2016-04-06 02:00:00
6627.83333333,2016-04-01 00:00:00,2016-04-06 03:00:00
6276.16666667,2016-04-01 00:00:00,2016-04-06 04:00:00
6206.0,2016-04-01 00:00:00,2016-04-06 05:00:00
5916.83333333,2016-04-01 00:00:00,2016-04-06 06:00:00
5331.0,2016-04-01 00:00:00,2016-04-06 07:00:00
5012.5,2016-04-01 00:00:00,2016-04-06 08:00:00
4657.83333333,2016-04-01 00:00:00,2016-04-06 09:00:00
4394.5,2016-04-01 00:00:00,2016-04-06 10:00:00
4448.0,2016-04-01 00:00:00,2016-04-06 11:00:00
4488.16666667,2016-04-01 00:00:00,2016-04-06 12:00:00
4721.5,2016-04-01 00:00:00,2016-04-06 13:00:00
5019.66666667,2016-04-01 00:00:00,2016-04-06 14:00:00
5423.83333333,2016-04-01 00:00:00,2016-04-06 15:00:00
5927.0,2016-04-01 00:00:00,2016-04-06 16:00:00
6372.0,2016-04-01 00:00:00,2016-04-06 17:00:00
6829.16666667,2016-04-01 00:00:00,2016-04-06 18:00:00
7378.5,2016-04-01 00:00:00,2016-04-06 19:00:00
7615.33333333,2016-04-01 00:00:00,2016-04-06 20:00:00
7497.16666667,2016-04-01 00:00:00,2016-04-06 21:00:00
7423.16666667,2016-04-01 00:00:00,2016-04-06 22:00:00
7603.5,2016-04-01 00:00:00,2016-04-06 23:00:00
7713.16666667,2016-04-01 00:00:00,2016-04-07 00:00:00
7782.16666667,2016-04-01 00:00:00,2016-04-07 01:00:00
7728.0,2016-04-01 00:00:00,2016-04-07 02:00:00
7719.16666667,2016-04-01 00:00:00,2016-04-07 03:00:00
7740.33333333,2016-04-01 00:00:00,2016-04-07 04:00:00
7502.33333333,2016-04-01 00:00:00,2016-04-07 05:00:00
7460.5,2016-04-01 00:00:00,2016-04-07 06:00:00
7411.5,2016-04-01 00:00:00,2016-04-07 07:00:00
7456.83333333,2016-04-01 00:00:00,2016-04-07 08:00:00
7079.66666667,2016-04-01 00:00:00,2016-04-07 09:00:00
6708.33333333,2016-04-01 00:00:00,2016-04-07 10:00:00
6577.0,2016-04-01 00:00:00,2016-04-07 11:00:00
6727.66666667,2016-04-01 00:00:00,2016-04-07 12:00:00
7100.83333333,2016-04-01 00:00:00,2016-04-07 13:00:00
7560.0,2016-04-01 00:00:00,2016-04-07 14:00:00
7990.33333333,2016-04-01 00:00:00,2016-04-07 15:00:00
8657.5,2016-04-01 00:00:00,2016-04-07 16:00:00
9537.16666667,2016-04-01 00:00:00,2016-04-07 17:00:00
9384.33333333,2016-04-01 00:00:00,2016-04-07 18:00:00
9615.66666667,2016-04-01 00:00:00,2016-04-07 19:00:00
9950.5,2016-04-01 00:00:00,2016-04-07 20:00:00
10060.1666667,2016-04-01 00:00:00,2016-04-07 21:00:00
9533.83333333,2016-04-01 00:00:00,2016-04-07 22:00:00
8877.0,2016-04-01 00:00:00,2016-04-07 23:00:00
8552.33333333,2016-04-01 00:00:00,2016-04-08 00:00:00
8376.5,2016-04-01 00:00:00,2016-04-08 01:00:00
8313.0,2016-04-01 00:00:00,2016-04-08 02:00:00
8160.16666667,2016-04-01 00:00:00,2016-04-08 03:00:00
7989.83333333,2016-04-01 00:00:00,2016-04-08 04:00:00
8141.0,2016-04-01 00:00:00,2016-04-08 05:00:00
8389.16666667,2016-04-01 00:00:00,2016-04-08 06:00:00
8338.16666667,2016-04-01 00:00:00,2016-04-08 07:00:00
9168.5,2016-04-01 00:00:00,2016-04-08 08:00:00
9705.0,2016-04-01 00:00:00,2016-04-08 09:00:00
9921.83333333,2016-04-01 00:00:00,2016-04-08 10:00:00
9896.66666667,2016-04-01 00:00:00,2016-04-08 11:00:00
10072.1666667,2016-04-01 00:00:00,2016-04-08 12:00:00
10556.5,2016-04-01 00:00:00,2016-04-08 13:00:00
10580.0,2016-04-01 00:00:00,2016-04-08 14:00:00
10399.1666667,2016-04-01 00:00:00,2016-04-08 15:00:00
9920.0,2016-04-01 00:00:00,2016-04-08 16:00:00
8920.33333333,2016-04-01 00:00:00,2016-04-08 17:00:00
7552.0,2016-04-01 00:00:00,2016-04-08 18:00:00
6771.83333333,2016-04-01 00:00:00,2016-04-08 19:00:00
6631.33333333,2016-04-01 00:00:00,2016-04-08 20:00:00
6615.83333333,2016-04-01 00:00:00,2016-04-08 21:00:00
6716.0,2016-04-01 00:00:00,2016-04-08 22:00:00
6194.16666667,2016-04-01 00:00:00,2016-04-08 23:00:00
8486.16666667,2016-04-02 00:00:00,2016-04-03 00:00:00
8224.66666667,2016-04-02 00:00:00,2016-04-03 01:00:00
7954.5,2016-04-02 00:00:00,2016-04-03 02:00:00
7735.16666667,2016-04-02 00:00:00,2016-04-03 03:00:00
7750.0,2016-04-02 00:00:00,2016-04-03 04:00:00
7814.0,2016-04-02 00:00:00,2016-04-03 05:00:00
7907.66666667,2016-04-02 00:00:00,2016-04-03 06:00:00
7822.0,2016-04-02 00:00:00,2016-04-03 07:00:00
8394.83333333,2016-04-02 00:00:00,2016-04-03 08:00:00
9438.66666667,2016-04-02 00:00:00,2016-04-03 09:00:00
10442.5,2016-04-02 00:00:00,2016-04-03 10:00:00
11245.5,2016-04-02 00:00:00,2016-04-03 11:00:00
11539.6666667,2016-04-02 00:00:00,2016-04-03 12:00:00
11992.0,2016-04-02 00:00:00,2016-04-03 13:00:00
12456.0,2016-04-02 00:00:00,2016-04-03 14:00:00
12527.6666667,2016-04-02 00:00:00,2016-04-03 15:00:00
12076.5,2016-04-02 00:00:00,2016-04-03 16:00:00
11436.6666667,2016-04-02 00:00:00,2016-04-03 17:00:00
10219.3333333,2016-04-02 00:00:00,2016-04-03 18:00:00
9159.83333333,2016-04-02 00:00:00,2016-04-03 19:00:00
8411.33333333,2016-04-02 00:00:00,2016-04-03 20:00:00
7510.5,2016-04-02 00:00:00,2016-04-03 21:00:00
6955.66666667,2016-04-02 00:00:00,2016-04-03 22:00:00
6555.83333333,2016-04-02 00:00:00,2016-04-03 23:00:00
6195.66666667,2016-04-02 00:00:00,2016-04-04 00:00:00
5686.16666667,2016-04-02 00:00:00,2016-04-04 01:00:00
5497.33333333,2016-04-02 00:00:00,2016-04-04 02:00:00
5768.5,2016-04-02 00:00:00,2016-04-04 03:00:00
6098.66666667,2016-04-02 00:00:00,2016-04-04 04:00:00
6640.5,2016-04-02 00:00:00,2016-04-04 05:00:00
7450.16666667,2016-04-02 00:00:00,2016-04-04 06:00:00
7717.5,2016-04-02 00:00:00,2016-04-04 07:00:00
8166.16666667,2016-04-02 00:00:00,2016-04-04 08:00:00
8641.33333333,2016-04-02 00:00:00,2016-04-04 09:00:00
8679.0,2016-04-02 00:00:00,2016-04-04 10:00:00
7757.83333333,2016-04-02 00:00:00,2016-04-04 11:00:00
6813.16666667,2016-04-02 00:00:00,2016-04-04 12:00:00
6206.83333333,2016-04-02 00:00:00,2016-04-04 13:00:00
6241.33333333,2016-04-02 00:00:00,2016-04-04 14:00:00
6016.5,2016-04-02 00:00:00,2016-04-04 15:00:00
6250.83333333,2016-04-02 00:00:00,2016-04-04 16:00:00
5736.33333333,2016-04-02 00:00:00,2016-04-04 17:00:00
5906.66666667,2016-04-02 00:00:00,2016-04-04 18:00:00
5961.0,2016-04-02 00:00:00,2016-04-04 19:00:00
5896.66666667,2016-04-02 00:00:00,2016-04-04 20:00:00
6081.16666667,2016-04-02 00:00:00,2016-04-04 21:00:00
7191.16666667,2016-04-02 00:00:00,2016-04-04 22:00:00
8102.33333333,2016-04-02 00:00:00,2016-04-04 23:00:00
9231.33333333,2016-04-02 00:00:00,2016-04-05 00:00:00
9897.66666667,2016-04-02 00:00:00,2016-04-05 01:00:00
10167.1666667,2016-04-02 00:00:00,2016-04-05 02:00:00
10636.0,2016-04-02 00:00:00,2016-04-05 03:00:00
10738.1666667,2016-04-02 00:00:00,2016-04-05 04:00:00
10721.3333333,2016-04-02 00:00:00,2016-04-05 05:00:00
10754.6666667,2016-04-02 00:00:00,2016-04-05 06:00:00
10881.6666667,2016-04-02 00:00:00,2016-04-05 07:00:00
11197.0,2016-04-02 00:00:00,2016-04-05 08:00:00
10976.5,2016-04-02 00:00:00,2016-04-05 09:00:00
10747.1666667,2016-04-02 00:00:00,2016-04-05 10:00:00
10817.8333333,2016-04-02 00:00:00,2016-04-05 11:00:00
10994.0,2016-04-02 00:00:00,2016-04-05 12:00:00
11308.8333333,2016-04-02 00:00:00,2016-04-05 13:00:00
11674.5,2016-04-02 00:00:00,2016-04-05 14:00:00
11684.3333333,2016-04-02 00:00:00,2016-04-05 15:00:00
11138.3333333,2016-04-02 00:00:00,2016-04-05 16:00:00
10702.5,2016-04-02 00:00:00,2016-04-05 17:00:00
10039.0,2016-04-02 00:00:00,2016-04-05 18:00:00
9549.0,2016-04-02 00:00:00,2016-04-05 19:00:00
9013.5,2016-04-02 00:00:00,2016-04-05 20:00:00
8447.83333333,2016-04-02 00:00:00,2016-04-05 21:00:00
8133.83333333,2016-04-02 00:00:00,2016-04-05 22:00:00
7671.83333333,2016-04-02 00:00:00,2016-04-05 23:00:00
7369.5,2016-04-02 00:00:00,2016-04-06 00:00:00
7098.66666667,2016-04-02 00:00:00,2016-04-06 01:00:00
6804.16666667,2016-04-02 00:00:00,2016-04-06 02:00:00
6627.83333333,2016-04-02 00:00:00,2016-04-06 03:00:00
6276.16666667,2016-04-02 00:00:00,2016-04-06 04:00:00
6206.0,2016-04-02 00:00:00,2016-04-06 05:00:00
5916.83333333,2016-04-02 00:00:00,2016-04-06 06:00:00
5331.0,2016-04-02 00:00:00,2016-04-06 07:00:00
5012.5,2016-04-02 00:00:00,2016-04-06 08:00:00
4657.83333333,2016-04-02 00:00:00,2016-04-06 09:00:00
4394.5,2016-04-02 00:00:00,2016-04-06 10:00:00
4448.0,2016-04-02 00:00:00,2016-04-06 11:00:00
4488.16666667,2016-04-02 00:00:00,2016-04-06 12:00:00
4721.5,2016-04-02 00:00:00,2016-04-06 13:00:00
5019.66666667,2016-04-02 00:00:00,2016-04-06 14:00:00
5423.83333333,2016-04-02 00:00:00,2016-04-06 15:00:00
5927.0,2016-04-02 00:00:00,2016-04-06 16:00:00
6372.0,2016-04-02 00:00:00,2016-04-06 17:00:00
6829.16666667,2016-04-02 00:00:00,2016-04-06 18:00:00
7378.5,2016-04-02 00:00:00,2016-04-06 19:00:00
7615.33333333,2016-04-02 00:00:00,2016-04-06 20:00:00
7497.16666667,2016-04-02 00:00:00,2016-04-06 21:00:00
7423.16666667,2016-04-02 00:00:00,2016-04-06 22:00:00
7603.5,2016-04-02 00:00:00,2016-04-06 23:00:00
7713.16666667,2016-04-02 00:00:00,2016-04-07 00:00:00
7782.16666667,2016-04-02 00:00:00,2016-04-07 01:00:00
7728.0,2016-04-02 00:00:00,2016-04-07 02:00:00
7719.16666667,2016-04-02 00:00:00,2016-04-07 03:00:00
7740.33333333,2016-04-02 00:00:00,2016-04-07 04:00:00
7502.33333333,2016-04-02 00:00:00,2016-04-07 05:00:00
7460.5,2016-04-02 00:00:00,2016-04-07 06:00:00
7411.5,2016-04-02 00:00:00,2016-04-07 07:00:00
7456.83333333,2016-04-02 00:00:00,2016-04-07 08:00:00
7079.66666667,2016-04-02 00:00:00,2016-04-07 09:00:00
