,Demand,Predict
4823,27945.8333333,32482.350944
4824,25946.5,26047.297766
4825,24733.5,26355.2244055
4826,24408.5,27121.5251723
4827,24184.1666667,27922.6118886
4828,24716.6666667,27970.6476139
4829,27075.1666667,27764.3896459
4830,30552.5,27042.2240321
4831,33540.1666667,29296.2448039
4832,34733.5,30899.2486594
4833,35237.1666667,33280.2964806
4834,34949.1666667,32469.3922845
4835,34139.1666667,31317.4872515
4836,33875.1666667,30522.523333
4837,32732.8333333,30578.5776666
4838,32158.6666667,30285.4146695
4839,31818.8333333,29685.454939
4840,31947.8333333,30241.8493859
4841,32057.0,29641.7052199
4842,34230.8333333,29494.3670692
4843,36215.8333333,30815.7548519
4844,35672.0,31868.660974
4845,33336.8333333,33165.2530073
4846,30423.5,33296.0192049
4847,27930.1666667,33256.9936045
4848,26004.3333333,25337.0540265
4849,24747.8333333,25981.6155769
4850,24082.8333333,25688.9420058
4851,23900.1666667,26351.6701516
4852,24477.6666667,26406.8699494
4853,26669.1666667,26804.4194938
4854,30021.1666667,26862.8495947
4855,32863.6666667,27401.5999304
4856,34436.1666667,29176.4470266
4857,34987.3333333,31111.9231206
4858,34951.8333333,31288.7532894
4859,34521.6666667,31656.7699279
4860,34184.3333333,31975.9036495
4861,33052.3333333,31173.4625595
4862,32136.1666667,30888.4459484
4863,31691.3333333,30907.9481726
4864,31702.6666667,30309.090348
4865,31735.8333333,30331.1801173
4866,33314.5,30096.5630922
4867,34955.3333333,30348.8736577
4868,34309.5,30396.07777
4869,32223.1666667,30806.6425845
4870,29726.3333333,31123.8823406
4871,27615.8333333,31113.0265502
4872,24317.3333333,23857.6952807
4873,22821.3333333,23836.5955993
4874,21890.3333333,23710.0500867
4875,21623.1666667,24815.18836
4876,21595.8333333,24935.669409
4877,22083.6666667,24751.7312131
4878,22233.8333333,24830.6403362
4879,22992.8333333,26891.6766707
4880,25105.6666667,27905.5790835
4881,26780.0,29665.9327912
4882,27446.8333333,30807.4089348
4883,27028.8333333,31374.5520416
4884,27098.8333333,31448.2241297
4885,26906.6666667,30997.2612107
4886,25825.3333333,29925.9579919
4887,25230.8333333,30092.665323
4888,24842.1666667,29044.6499614
4889,25241.8333333,30043.8901595
4890,28138.1666667,30719.106983
4891,31207.5,29673.1958427
4892,31723.5,30191.8737949
4893,30905.1666667,29603.4093729
4894,28629.5,30207.5444896
4895,25984.8333333,30386.8450433
4896,23960.1666667,24397.7657839
4897,22754.3333333,24800.6187519
4898,22544.6666667,24022.7386438
4899,22584.6666667,23977.9219115
4900,23213.8333333,24455.9481614
4901,26190.3333333,24863.2594278
4902,30291.6666667,25876.8236955
4903,33753.6666667,27772.9300942
4904,35376.3333333,30323.6537694
4905,35971.5,32405.7559208
4906,35755.8333333,33076.7368871
4907,35404.3333333,33414.0536564
4908,34998.5,34649.4350097
4909,33694.8333333,33666.8371668
4910,32953.3333333,33240.6232405
4911,32531.1666667,32857.6100763
4912,32318.0,32804.5258995
4913,32191.8333333,32393.6211838
4914,34667.5,32137.1841237
4915,36752.0,32528.7095327
4916,36015.1666667,32174.1471116
4917,33426.6666667,31921.8723289
4918,30051.3333333,32001.5360041
4919,27473.8333333,31762.9950894
4920,25581.0,23295.0929864
4921,24819.5,23459.7195114
4922,24310.1666667,24079.7824379
4923,23994.0,23952.0308332
4924,24511.1666667,24285.7379373
4925,27042.8333333,24469.5709659
4926,30831.5,24706.4258744
4927,33866.3333333,26654.9392028
4928,35369.8333333,28551.3069829
4929,35665.3333333,30226.1116629
4930,35416.0,31859.6711645
4931,34931.6666667,33025.2199045
4932,34807.5,34131.7474505
4933,33570.6666667,33511.0238062
4934,33054.8333333,32592.8742478
4935,32596.0,31484.3457176
4936,32582.1666667,30582.0066057
4937,32356.3333333,30126.8312529
4938,34710.5,30066.5878103
4939,36831.5,30731.8285979
4940,36068.5,31405.5503252
4941,33484.6666667,31803.7792837
4942,30232.3333333,32079.1033315
4943,27893.8333333,31833.7630402
4944,25892.3333333,24707.0692689
4945,24658.5,25443.9967043
4946,24151.3333333,26384.371475
4947,23980.6666667,26432.250952
4948,24435.6666667,27271.632647
4949,26946.6666667,28069.3987412
4950,30790.6666667,28091.0525914
4951,33467.5,29351.8800547
4952,34937.6666667,31093.5185387
4953,35110.0,33333.9758881
4954,34977.8333333,33450.6805626
4955,34533.6666667,32344.008155
4956,34307.5,33304.8698695
4957,32993.5,33244.2577314
4958,32302.3333333,33330.2998243
4959,32021.0,32539.7040305
4960,31784.8333333,32427.5444044
4961,31782.3333333,32913.70635
4962,34202.8333333,32609.6168942
4963,36398.1666667,32679.6942719
4964,35718.0,33345.5549463
4965,33268.8333333,34116.3552059
4966,30247.3333333,33264.9734692
4967,27945.8333333,33157.8962296
4968,25946.5,25192.4279681
4969,24733.5,25040.2852575
4970,24408.5,25966.2378118
4971,24184.1666667,26273.5763156
4972,24716.6666667,26264.5797091
4973,27075.1666667,26815.7740028
4974,30552.5,27043.3595284
4975,33540.1666667,29884.8825485
4976,34733.5,32364.9012686
4977,35237.1666667,35214.098658
4978,34949.1666667,35481.8648821
4979,34139.1666667,37091.2236834
4980,33875.1666667,36543.8583884
4981,32732.8333333,33959.0546745
4982,32158.6666667,33750.4666819
4983,31818.8333333,31648.8518816
4984,31947.8333333,30401.8156296
4985,32057.0,29309.0807668
4986,34230.8333333,29575.3619566
4987,36215.8333333,30790.5798774
4988,35672.0,32390.5207828
4989,33336.8333333,33035.7723152
4990,30423.5,33227.0130024
4991,27930.1666667,33817.7670665
4992,26004.3333333,25751.4563955
4993,24747.8333333,27357.226209
4994,24082.8333333,27918.501433
4995,23900.1666667,28812.2345677
4996,24477.6666667,28707.3814682
4997,26669.1666667,27527.4249101
4998,30021.1666667,27427.5740904
4999,32863.6666667,30233.6946514
5000,34436.1666667,31998.1969286
5001,34987.3333333,33767.4184593
5002,34951.8333333,33750.2674625
5003,34521.6666667,33663.6273932
5004,34184.3333333,32492.8589809
5005,33052.3333333,32657.0141001
5006,32136.1666667,31146.9303841
5007,31691.3333333,30902.8327377
5008,31702.6666667,30607.6766404
5009,31735.8333333,30552.7968237
5010,33314.5,30270.4977506
5011,34955.3333333,31139.1305901
5012,34309.5,31169.7123416
5013,32223.1666667,32019.0938659
5014,29726.3333333,31278.0828741
5015,27615.8333333,31126.2261974
5016,25487.3333333,23232.4288409
5017,24000.3333333,22433.7970127
5018,23320.3333333,23170.3722304
5019,22834.1666667,22421.5638628
5020,22694.8333333,23439.0531923
5021,23212.6666667,22851.2694144
5022,23704.6666667,22711.1771661
5023,25333.6666667,24924.7442585
5024,28185.0,28207.1527053
5025,30111.0,30017.9756096
5026,30650.1666667,30864.2543873
5027,30504.5,31344.1556742
5028,30417.8333333,31138.9837949
5029,29731.0,30381.8775011
5030,28371.6666667,31094.5068315
5031,27119.8333333,30791.6402096
5032,26673.3333333,30106.0686626
5033,26983.8333333,29427.728003
5034,29013.5,29633.2032252
5035,31165.0,30938.3306462
5036,31229.3333333,30892.8192554
5037,29898.5,31007.2003476
5038,28073.3333333,31556.3029717
5039,25844.1666667,31079.8998975
5040,23960.1666667,24875.4187035
5041,22754.3333333,24168.9485389
5042,22544.6666667,24792.3495009
5043,22584.6666667,24701.0719634
5044,23213.8333333,25415.7730376
5045,26190.3333333,25576.8201523
5046,30291.6666667,25887.1946459
5047,33753.6666667,28262.4111056
5048,35376.3333333,31186.5246777
5049,35971.5,34119.2051911
5050,35755.8333333,33416.1380168
5051,35404.3333333,33668.8139066
5052,34998.5,33806.9864613
5053,33694.8333333,34530.8975469
5054,32953.3333333,34106.8567217
5055,32531.1666667,34304.8264156
5056,32318.0,33611.2710586
5057,32191.8333333,31776.3643648
5058,34667.5,32268.4501398
5059,36752.0,32585.9978493
5060,36015.1666667,33020.3114926
5061,33426.6666667,32389.4841425
5062,30051.3333333,33789.527904
5063,27473.8333333,33230.8653769
5064,25581.0,25995.9133809
5065,24819.5,26164.7926404
5066,24310.1666667,26461.494093
5067,23994.0,25906.807978
5068,24511.1666667,26696.2562781
5069,27042.8333333,27200.5174953
5070,30831.5,27613.0578574
5071,33866.3333333,29967.6717101
5072,35369.8333333,31638.6443327
5073,35665.3333333,33479.770938
5074,35416.0,32459.1032281
5075,34931.6666667,31892.5983084
5076,34807.5,32656.9047941
5077,33570.6666667,31418.520541
5078,33054.8333333,30877.5964402
5079,32596.0,30354.6898658
5080,32582.1666667,30873.8711223
5081,32356.3333333,31067.6074702
5082,34710.5,32858.1909604
5083,36831.5,32151.9297
5084,36068.5,31593.0996242
5085,33484.6666667,31494.6531447
5086,30232.3333333,32223.610055
5087,27893.8333333,33551.3204504
5088,25892.3333333,27200.2544011
5089,24658.5,27026.1914176
5090,24151.3333333,26862.9109516
5091,23980.6666667,26417.0231838
5092,24435.6666667,26386.6551306
5093,26946.6666667,26571.1696515
5094,30790.6666667,26689.0373746
5095,33467.5,27895.1972312
5096,34937.6666667,30189.2092866
5097,35110.0,32244.1480919
5098,34977.8333333,32571.5792362
5099,34533.6666667,33400.5606819
5100,34307.5,33220.0042659
5101,32993.5,31436.2284461
5102,32302.3333333,29054.7574317
5103,32021.0,27416.7265065
5104,31784.8333333,27279.0647253
5105,31782.3333333,28075.4379942
5106,34202.8333333,27769.2684535
5107,36398.1666667,30526.7269855
5108,35718.0,31559.1787451
5109,33268.8333333,32852.5718002
5110,30247.3333333,32258.4435781
5111,27945.8333333,32252.2172228
5112,25946.5,24374.6490637
5113,24733.5,25512.4297914
5114,24408.5,24397.3322327
5115,24184.1666667,24442.9461982
5116,24716.6666667,25499.6922957
5117,27075.1666667,25685.3119367
5118,30552.5,26031.354016
5119,33540.1666667,28229.1698124
5120,34733.5,30774.3423983
5121,35237.1666667,32404.4717319
5122,34949.1666667,32975.1699305
5123,34139.1666667,32965.221997
5124,33875.1666667,32345.1427765
5125,32732.8333333,33148.5646141
5126,32158.6666667,32473.6934735
5127,31818.8333333,33583.7066068
5128,31947.8333333,32732.4781702
5129,32057.0,33040.6781272
5130,34230.8333333,33180.8683096
5131,36215.8333333,32848.5712525
5132,35672.0,32699.2824139
5133,33336.8333333,31787.7196114
5134,30423.5,32074.8941131
5135,27930.1666667,32791.3963285
5136,26004.3333333,25865.0251733
5137,24747.8333333,25881.9012551
5138,24082.8333333,26429.6740394
5139,23900.1666667,26226.7747269
5140,24477.6666667,26908.1461355
5141,26669.1666667,27701.256589
5142,30021.1666667,28846.7019496
5143,32863.6666667,30638.827977
5144,34436.1666667,31592.5674069
5145,34987.3333333,33705.5649951
5146,34951.8333333,33605.7687547
5147,34521.6666667,34490.2626006
5148,34184.3333333,35014.7770692
5149,33052.3333333,33130.7600851
5150,32136.1666667,32853.5949647
5151,31691.3333333,32225.9791739
5152,31702.6666667,31598.8124656
5153,31735.8333333,31510.282685
5154,33314.5,30560.3326504
5155,34955.3333333,30195.6412294
5156,34309.5,30100.6978439
5157,32223.1666667,29853.8853694
5158,29726.3333333,30484.5279145
5159,27615.8333333,30954.536198
5160,25487.3333333,23825.3045345
5161,24000.3333333,24478.2971164
5162,23320.3333333,25004.127222
5163,22834.1666667,25565.6741071
5164,22694.8333333,26696.738987
5165,23212.6666667,25850.3401627
5166,23704.6666667,26261.3806838
5167,25333.6666667,27445.5948525
5168,28185.0,28871.2476445
5169,30111.0,30408.5417325
5170,30650.1666667,30637.8706745
5171,30504.5,31943.8195382
5172,30417.8333333,32410.8805298
5173,29731.0,32035.955723
5174,28371.6666667,31058.8302238
5175,27119.8333333,30719.9836704
5176,26673.3333333,30816.7827907
5177,26983.8333333,31132.6874835
5178,29013.5,30815.1617398
5179,31165.0,31401.7473591
5180,31229.3333333,31250.7022371
5181,29898.5,30491.5743643
5182,28073.3333333,30927.497036
5183,25844.1666667,31598.3875365
5184,23845.6666667,24459.7899551
5185,22354.1666667,24371.2510136
5186,21564.6666667,23981.5793088
5187,21023.5,23573.263106
5188,21112.0,24074.0806925
5189,21504.1666667,25119.6626015
5190,21340.1666667,25384.5577803
5191,22279.5,26872.8757424
5192,24552.8333333,28454.7029625
5193,26503.1666667,30676.1161457
5194,27004.0,31147.4654305
5195,26846.8333333,31287.8080665
5196,26984.3333333,32045.7266368
5197,26818.1666667,32023.4137376
5198,25854.3333333,31709.5300656
5199,25318.6666667,32592.3377825
5200,24908.0,30887.5050517
5201,25403.8333333,31603.5892491
5202,27904.8333333,30347.2973744
5203,30660.8333333,31020.7041762
5204,30631.5,31463.6583985
5205,29808.0,31836.8131147
5206,27905.0,31553.9314554
5207,25594.6666667,31827.9174581
5208,25581.0,25529.9516968
5209,24819.5,25602.488406
5210,24310.1666667,25387.7102023
5211,23994.0,26184.6926914
5212,24511.1666667,27038.7591502
5213,27042.8333333,26931.2090919
5214,30831.5,28023.815161
5215,33866.3333333,29696.6587033
5216,35369.8333333,31416.8495497
5217,35665.3333333,33119.8023697
5218,35416.0,33399.4171034
5219,34931.6666667,34123.6476328
5220,34807.5,35117.3407335
5221,33570.6666667,34186.7391536
5222,33054.8333333,33804.7571676
5223,32596.0,32492.0070783
5224,32582.1666667,31681.561735
5225,32356.3333333,31616.7208464
5226,34710.5,30659.9882279
5227,36831.5,30753.8206803
5228,36068.5,31225.9205852
5229,33484.6666667,30633.6769802
5230,30232.3333333,31162.7012324
5231,27893.8333333,32394.1516482
5232,25892.3333333,25817.1157028
5233,24658.5,25808.2832613
5234,24151.3333333,27432.685976
5235,23980.6666667,27946.9761821
5236,24435.6666667,28194.9805524
5237,26946.6666667,28431.3599868
5238,30790.6666667,28290.0032727
5239,33467.5,30323.4761357
5240,34937.6666667,32624.122827
5241,35110.0,34712.5872745
5242,34977.8333333,33036.1156144
5243,34533.6666667,33095.8440065
5244,34307.5,32760.8552531
5245,32993.5,33418.0925651
5246,32302.3333333,34143.8755274
5247,32021.0,34838.8544011
5248,31784.8333333,34639.6842751
5249,31782.3333333,34132.4168354
5250,34202.8333333,34565.5834812
5251,36398.1666667,33555.2851842
5252,35718.0,31582.075384
5253,33268.8333333,30422.1400485
5254,30247.3333333,31875.6275554
5255,27945.8333333,33096.5010559
5256,25946.5,27021.9478009
5257,24733.5,27512.4817446
5258,24408.5,26511.8535902
5259,24184.1666667,26650.466685
5260,24716.6666667,27843.2040142
5261,27075.1666667,28275.2289512
5262,30552.5,29558.8335831
5263,33540.1666667,30345.8867218
5264,34733.5,32892.3784774
5265,35237.1666667,33972.189283
5266,34949.1666667,34707.0733806
5267,34139.1666667,35462.6901079
5268,33875.1666667,36023.003635
5269,32732.8333333,35534.3331072
5270,32158.6666667,34929.3580619
5271,31818.8333333,35181.0356692
5272,31947.8333333,34191.0885337
5273,32057.0,34167.4495497
5274,34230.8333333,33231.0995826
5275,36215.8333333,32509.7954663
5276,35672.0,32974.039784
5277,33336.8333333,31726.7247813
5278,30423.5,32192.951323
5279,27930.1666667,31828.9096526
5280,26004.3333333,24233.9146458
5281,24747.8333333,25136.4261019
5282,24082.8333333,25675.7824027
5283,23900.1666667,25611.8721229
5284,24477.6666667,25618.4737451
5285,26669.1666667,25507.9638507
5286,30021.1666667,26529.0921474
5287,32863.6666667,28586.3791183
5288,34436.1666667,29562.5465546
5289,34987.3333333,32429.1354997
5290,34951.8333333,32373.9786036
5291,34521.6666667,32516.415934
5292,34184.3333333,32918.6792983
5293,33052.3333333,32422.467632
5294,32136.1666667,32668.2199108
5295,31691.3333333,32713.2913838
5296,31702.6666667,32231.3140535
5297,31735.8333333,32466.2666914
5298,33314.5,31653.8507468
5299,34955.3333333,31523.3310139
5300,34309.5,31965.636431
5301,32223.1666667,30802.6045856
5302,29726.3333333,31782.427297
5303,27615.8333333,31452.0508335
5304,25487.3333333,24880.2595559
5305,24000.3333333,25431.0491423
5306,23320.3333333,25811.5976225
5307,22834.1666667,26468.7731855
5308,22694.8333333,27002.6013747
5309,23212.6666667,27162.644575
5310,23704.6666667,27859.2906089
5311,25333.6666667,28445.9309279
5312,28185.0,29342.6555682
5313,30111.0,30850.7978355
5314,30650.1666667,31243.8001161
5315,30504.5,31368.763748
5316,30417.8333333,31183.7462964
5317,29731.0,30728.8065059
5318,28371.6666667,29931.8677602
5319,27119.8333333,30024.3856118
5320,26673.3333333,29179.1018696
5321,26983.8333333,30058.9868472
5322,29013.5,29887.6492079
5323,31165.0,30470.2260363
5324,31229.3333333,30837.8491905
5325,29898.5,30755.6776323
5326,28073.3333333,30455.518361
5327,25844.1666667,30732.6113223
5328,23845.6666667,23880.6512638
5329,22354.1666667,24419.7522044
5330,21564.6666667,24826.1879629
5331,21023.5,25242.8218924
5332,21112.0,25077.6536645
5333,21504.1666667,26013.5230919
5334,21340.1666667,26725.767801
5335,22279.5,27702.759106
5336,24552.8333333,29168.8675549
5337,26503.1666667,29536.3778267
5338,27004.0,30478.2634838
5339,26846.8333333,32231.613932
5340,26984.3333333,32462.8407908
5341,26818.1666667,32623.5964206
5342,25854.3333333,32801.1778785
5343,25318.6666667,33341.2078434
5344,24908.0,31752.308529
5345,25403.8333333,31584.7279708
5346,27904.8333333,32658.0481535
5347,30660.8333333,31924.9384894
5348,30631.5,32593.4085235
5349,29808.0,31397.5454897
5350,27905.0,30777.2156588
5351,25594.6666667,30908.1068168
5352,23784.8333333,22911.1646638
5353,22603.0,22684.0342578
5354,22004.8333333,22610.5130573
5355,21857.5,22545.4615227
5356,22428.8333333,23152.4843525
5357,24986.6666667,23865.1477825
5358,27948.8333333,24010.7905977
5359,30859.3333333,26186.4977816
5360,33048.3333333,28791.1802825
5361,33957.1666667,31520.7111812
5362,34300.1666667,31349.5742655
5363,34197.0,31160.640063
5364,34105.1666667,31142.0819664
5365,33001.8333333,30880.1125546
5366,31807.3333333,30990.4871109
5367,31556.8333333,31982.0407415
5368,31598.8333333,30847.8760553
5369,31622.8333333,31001.9615251
5370,33026.8333333,29475.9990212
5371,35177.8333333,29920.4672572
5372,34510.3333333,31423.5047983
5373,32367.6666667,31362.1373715
5374,29450.8333333,31203.015653
5375,27011.0,30808.5976843
5376,25892.3333333,26638.8821276
5377,24658.5,26488.8744949
5378,24151.3333333,26506.8464222
5379,23980.6666667,26820.4487396
5380,24435.6666667,27252.932311
5381,26946.6666667,27367.9005759
5382,30790.6666667,27990.3835821
5383,33467.5,30455.9822926
5384,34937.6666667,32939.6079985
5385,35110.0,35027.8865762
5386,34977.8333333,33756.9434419
5387,34533.6666667,33170.6394211
5388,34307.5,32519.3612945
5389,32993.5,32834.9218799
5390,32302.3333333,32243.6313181
5391,32021.0,32704.2661367
5392,31784.8333333,33504.0805242
5393,31782.3333333,32894.4217342
5394,34202.8333333,32519.3565654
5395,36398.1666667,32095.2422564
5396,35718.0,32194.2852065
5397,33268.8333333,31113.7444478
5398,30247.3333333,31765.5580701
5399,27945.8333333,32336.4589276
5400,25946.5,26175.4189052
5401,24733.5,25394.1117025
5402,24408.5,25341.5469186
5403,24184.1666667,25277.4809439
5404,24716.6666667,25871.8646375
5405,27075.1666667,25998.7038513
5406,30552.5,25860.865406
5407,33540.1666667,28359.6005128
5408,34733.5,32669.2850026
5409,35237.1666667,35079.6992838
5410,34949.1666667,35502.4178445
5411,34139.1666667,34863.0809128
5412,33875.1666667,35337.2832111
5413,32732.8333333,35359.4365022
5414,32158.6666667,34131.4770596
5415,31818.8333333,33816.76197
5416,31947.8333333,32827.0670817
5417,32057.0,33732.7035595
5418,34230.8333333,34626.0197265
5419,36215.8333333,33783.2793048
5420,35672.0,32949.8532432
5421,33336.8333333,32159.771835
5422,30423.5,32306.5061244
5423,27930.1666667,31726.5539896
5424,26004.3333333,25159.958748
5425,24747.8333333,25284.1857521
5426,24082.8333333,25336.5201898
5427,23900.1666667,25916.0240738
5428,24477.6666667,26860.9751554
5429,26669.1666667,27342.5895499
5430,30021.1666667,29157.3766172
5431,32863.6666667,29281.6214586
5432,34436.1666667,30020.570667
5433,34987.3333333,30634.5050798
5434,34951.8333333,31211.624629
5435,34521.6666667,31130.8198544
5436,34184.3333333,31347.6456554
5437,33052.3333333,32022.3013044
5438,32136.1666667,32658.0819842
5439,31691.3333333,33451.040857
5440,31702.6666667,34244.6258397
5441,31735.8333333,35465.8391841
5442,33314.5,36063.7841088
5443,34955.3333333,34878.6464267
5444,34309.5,33645.6123747
5445,32223.1666667,33159.5231694
5446,29726.3333333,32996.4207806
5447,27615.8333333,33049.4729888
5448,25487.3333333,24657.4156333
5449,24000.3333333,24930.0186196
5450,23320.3333333,24261.4159812
5451,22834.1666667,24506.2832913
5452,22694.8333333,25174.598695
5453,23212.6666667,25655.3094907
5454,23704.6666667,25352.0656115
5455,25333.6666667,26895.7390184
5456,28185.0,27918.1620302
5457,30111.0,29512.7660951
5458,30650.1666667,29764.9152179
5459,30504.5,31183.8706052
5460,30417.8333333,31222.0281212
5461,29731.0,32012.6712863
5462,28371.6666667,32086.0227791
5463,27119.8333333,31930.1911817
5464,26673.3333333,31645.8946068
5465,26983.8333333,32574.6097247
5466,29013.5,32118.3872004
5467,31165.0,31010.9234914
5468,31229.3333333,30988.2648835
5469,29898.5,30157.662995
5470,28073.3333333,30216.8779226
5471,25844.1666667,31136.7552818
5472,23845.6666667,24430.2506817
5473,22354.1666667,25202.9300731
5474,21564.6666667,25211.8326639
5475,21023.5,24696.6509052
5476,21112.0,25517.1112472
5477,21504.1666667,26286.509522
5478,21340.1666667,27082.6733861
5479,22279.5,27096.1870079
5480,24552.8333333,27741.9377507
5481,26503.1666667,28340.3746979
5482,27004.0,28108.2474849
5483,26846.8333333,27712.664173
5484,26984.3333333,27322.8196765
5485,26818.1666667,28373.4415236
5486,25854.3333333,27893.0207153
5487,25318.6666667,29293.9820902
5488,24908.0,28889.5618897
5489,25403.8333333,30240.8681954
5490,27904.8333333,30750.5103211
5491,30660.8333333,30928.358368
5492,30631.5,31136.9452044
5493,29808.0,30958.8397367
5494,27905.0,31440.2084576
5495,25594.6666667,31834.3218038
5496,23784.8333333,25070.5699674
5497,22603.0,25067.6889842
5498,22004.8333333,24676.0324188
5499,21857.5,24760.9751626
5500,22428.8333333,25423.4801695
5501,24986.6666667,25559.606716
5502,27948.8333333,25772.0082388
5503,30859.3333333,27909.9354096
5504,33048.3333333,29616.8324039
5505,33957.1666667,31839.8711151
5506,34300.1666667,32098.2054551
5507,34197.0,31144.6828141
5508,34105.1666667,31140.7243159
5509,33001.8333333,30572.4695465
5510,31807.3333333,30675.4144408
5511,31556.8333333,29888.992429
5512,31598.8333333,30069.6431657
5513,31622.8333333,30332.0213118
5514,33026.8333333,32434.6870826
5515,35177.8333333,31661.0656386
5516,34510.3333333,32204.3655028
5517,32367.6666667,31839.6464116
5518,29450.8333333,32968.3017189
5519,27011.0,32725.6366856
5520,25078.1666667,26142.6243987
5521,23820.3333333,26826.852423
5522,23138.3333333,27259.4168225
5523,22868.5,28041.8926578
5524,23425.3333333,28339.7424073
5525,25344.6666667,28113.9901669
5526,27807.1666667,28044.1652571
5527,30777.6666667,29544.7166452
5528,33129.3333333,30136.8232489
5529,34126.6666667,30540.7029361
5530,34251.1666667,30618.6116518
5531,33831.6666667,30927.9513281
5532,33568.3333333,31922.9398574
5533,32351.6666667,30391.6202038
5534,31488.3333333,29038.0105706
5535,31224.8333333,29095.6606316
5536,31118.5,30552.6254096
5537,30788.6666667,30812.7219306
5538,32588.0,31391.6866645
5539,34222.5,32626.194255
5540,34108.5,33791.5901594
5541,31744.1666667,33999.7359778
5542,29047.3333333,32750.0147486
5543,26874.0,31834.6842128
5544,25946.5,25044.6435668
5545,24733.5,25801.096046
5546,24408.5,25520.4324345
5547,24184.1666667,25993.2800474
5548,24716.6666667,25717.6234343
5549,27075.1666667,25597.3160311
5550,30552.5,25182.7523969
5551,33540.1666667,27825.6807655
5552,34733.5,30729.2827236
5553,35237.1666667,33868.8063054
5554,34949.1666667,33446.7590215
5555,34139.1666667,32971.8220946
5556,33875.1666667,33255.2755937
5557,32732.8333333,33136.2822368
5558,32158.6666667,32665.1556486
5559,31818.8333333,32052.0207836
5560,31947.8333333,32563.0845387
5561,32057.0,32466.8233703
5562,34230.8333333,32667.4834166
5563,36215.8333333,32026.8322581
5564,35672.0,32149.4558234
5565,33336.8333333,31571.0045102
5566,30423.5,31706.1112277
5567,27930.1666667,31521.4069106
5568,26004.3333333,24310.4680766
5569,24747.8333333,25838.029513
5570,24082.8333333,25744.459429
5571,23900.1666667,26966.9661136
5572,24477.6666667,26690.5507019
5573,26669.1666667,27453.1040452
5574,30021.1666667,26210.3890983
5575,32863.6666667,28274.6412129
5576,34436.1666667,30360.315167
5577,34987.3333333,32296.9338351
5578,34951.8333333,32461.6358652
5579,34521.6666667,31758.9519431
5580,34184.3333333,31484.9403773
5581,33052.3333333,32408.6944988
5582,32136.1666667,31596.0345012
5583,31691.3333333,30993.8414023
5584,31702.6666667,31567.8650973
5585,31735.8333333,31720.5832273
5586,33314.5,32740.8503791
5587,34955.3333333,31789.0476412
5588,34309.5,32052.866388
5589,32223.1666667,33357.1899706
5590,29726.3333333,33582.9705324
5591,27615.8333333,33448.2938378
5592,25487.3333333,26859.1648635
5593,24000.3333333,27270.5325281
5594,23320.3333333,26227.0240829
5595,22834.1666667,26057.8115442
5596,22694.8333333,26783.8067309
5597,23212.6666667,28303.5659135
5598,23704.6666667,29194.5010591
5599,25333.6666667,29679.6501491
5600,28185.0,30398.2951848
5601,30111.0,30523.4851753
5602,30650.1666667,32008.226102
5603,30504.5,33342.9516323
5604,30417.8333333,33619.2513372
5605,29731.0,33026.3547002
5606,28371.6666667,31052.6862209
5607,27119.8333333,30563.5870818
5608,26673.3333333,28720.6034371
5609,26983.8333333,28415.6728936
5610,29013.5,29572.3031115
5611,31165.0,29686.8674517
5612,31229.3333333,30828.4759501
5613,29898.5,30338.1136755
5614,28073.3333333,30364.3005797
5615,25844.1666667,31261.1492517
5616,23845.6666667,24455.2739483
5617,22354.1666667,24102.2253063
5618,21564.6666667,24639.1111972
5619,21023.5,24364.698607
5620,21112.0,23934.8096786
5621,21504.1666667,24300.7513829
5622,21340.1666667,23860.5527845
5623,22279.5,26140.638919
5624,24552.8333333,27672.3882712
5625,26503.1666667,28648.9918278
5626,27004.0,28875.1231769
5627,26846.8333333,29518.9366118
5628,26984.3333333,29099.2621202
5629,26818.1666667,28448.2612131
5630,25854.3333333,28131.6776251
5631,25318.6666667,27690.1792173
5632,24908.0,27684.0437408
5633,25403.8333333,27764.4827604
5634,27904.8333333,28502.3615574
5635,30660.8333333,28957.6277394
5636,30631.5,29376.5929236
5637,29808.0,29543.3385718
5638,27905.0,29622.7831213
5639,25594.6666667,29991.9036738
5640,23784.8333333,22463.8861381
5641,22603.0,23540.8575299
5642,22004.8333333,23627.2781486
5643,21857.5,24123.4645293
5644,22428.8333333,24491.3058542
5645,24986.6666667,24475.1124326
5646,27948.8333333,24608.8626113
5647,30859.3333333,25851.3425807
5648,33048.3333333,26844.6416671
5649,33957.1666667,29355.2234478
5650,34300.1666667,29409.2949602
5651,34197.0,29698.7209567
5652,34105.1666667,29764.1182206
5653,33001.8333333,30008.1307511
5654,31807.3333333,29803.7015543
5655,31556.8333333,30083.9999833
5656,31598.8333333,29546.3360097
5657,31622.8333333,28804.4162601
5658,33026.8333333,28870.5538846
5659,35177.8333333,29113.0871572
5660,34510.3333333,28705.7713855
5661,32367.6666667,29597.4541916
5662,29450.8333333,29044.5194961
5663,27011.0,28869.9615233
5664,25078.1666667,20630.6715016
5665,23820.3333333,21309.6258736
5666,23138.3333333,21731.7918016
5667,22868.5,21729.4516269
5668,23425.3333333,22713.7065396
5669,25344.6666667,23008.1019362
5670,27807.1666667,23600.2207204
5671,30777.6666667,25389.5446284
5672,33129.3333333,27073.8295543
5673,34126.6666667,29605.0795022
5674,34251.1666667,30576.2465809
5675,33831.6666667,29968.1888314
