Demand,available_date,prediction_date
21564.6666667,2016-03-16 00:00:00,2016-03-20 02:00:00
21023.5,2016-03-16 00:00:00,2016-03-20 03:00:00
21112.0,2016-03-16 00:00:00,2016-03-20 04:00:00
21504.1666667,2016-03-16 00:00:00,2016-03-20 05:00:00
21340.1666667,2016-03-16 00:00:00,2016-03-20 06:00:00
22279.5,2016-03-16 00:00:00,2016-03-20 07:00:00
24552.8333333,2016-03-16 00:00:00,2016-03-20 08:00:00
26503.1666667,2016-03-16 00:00:00,2016-03-20 09:00:00
27004.0,2016-03-16 00:00:00,2016-03-20 10:00:00
26846.8333333,2016-03-16 00:00:00,2016-03-20 11:00:00
26984.3333333,2016-03-16 00:00:00,2016-03-20 12:00:00
26818.1666667,2016-03-16 00:00:00,2016-03-20 13:00:00
25854.3333333,2016-03-16 00:00:00,2016-03-20 14:00:00
25318.6666667,2016-03-16 00:00:00,2016-03-20 15:00:00
24908.0,2016-03-16 00:00:00,2016-03-20 16:00:00
25403.8333333,2016-03-16 00:00:00,2016-03-20 17:00:00
27904.8333333,2016-03-16 00:00:00,2016-03-20 18:00:00
30660.8333333,2016-03-16 00:00:00,2016-03-20 19:00:00
30631.5,2016-03-16 00:00:00,2016-03-20 20:00:00
29808.0,2016-03-16 00:00:00,2016-03-20 21:00:00
27905.0,2016-03-16 00:00:00,2016-03-20 22:00:00
25594.6666667,2016-03-16 00:00:00,2016-03-20 23:00:00
23784.8333333,2016-03-16 00:00:00,2016-03-21 00:00:00
22603.0,2016-03-16 00:00:00,2016-03-21 01:00:00
22004.8333333,2016-03-16 00:00:00,2016-03-21 02:00:00
21857.5,2016-03-16 00:00:00,2016-03-21 03:00:00
22428.8333333,2016-03-16 00:00:00,2016-03-21 04:00:00
24986.6666667,2016-03-16 00:00:00,2016-03-21 05:00:00
27948.8333333,2016-03-16 00:00:00,2016-03-21 06:00:00
30859.3333333,2016-03-16 00:00:00,2016-03-21 07:00:00
33048.3333333,2016-03-16 00:00:00,2016-03-21 08:00:00
33957.1666667,2016-03-16 00:00:00,2016-03-21 09:00:00
34300.1666667,2016-03-16 00:00:00,2016-03-21 10:00:00
34197.0,2016-03-16 00:00:00,2016-03-21 11:00:00
34105.1666667,2016-03-16 00:00:00,2016-03-21 12:00:00
33001.8333333,2016-03-16 00:00:00,2016-03-21 13:00:00
31807.3333333,2016-03-16 00:00:00,2016-03-21 14:00:00
31556.8333333,2016-03-16 00:00:00,2016-03-21 15:00:00
31598.8333333,2016-03-16 00:00:00,2016-03-21 16:00:00
31622.8333333,2016-03-16 00:00:00,2016-03-21 17:00:00
33026.8333333,2016-03-16 00:00:00,2016-03-21 18:00:00
35177.8333333,2016-03-16 00:00:00,2016-03-21 19:00:00
34510.3333333,2016-03-16 00:00:00,2016-03-21 20:00:00
32367.6666667,2016-03-16 00:00:00,2016-03-21 21:00:00
29450.8333333,2016-03-16 00:00:00,2016-03-21 22:00:00
27011.0,2016-03-16 00:00:00,2016-03-21 23:00:00
25078.1666667,2016-03-16 00:00:00,2016-03-22 00:00:00
23820.3333333,2016-03-16 00:00:00,2016-03-22 01:00:00
23138.3333333,2016-03-16 00:00:00,2016-03-22 02:00:00
22868.5,2016-03-16 00:00:00,2016-03-22 03:00:00
23425.3333333,2016-03-16 00:00:00,2016-03-22 04:00:00
25344.6666667,2016-03-16 00:00:00,2016-03-22 05:00:00
27807.1666667,2016-03-16 00:00:00,2016-03-22 06:00:00
30777.6666667,2016-03-16 00:00:00,2016-03-22 07:00:00
33129.3333333,2016-03-16 00:00:00,2016-03-22 08:00:00
34126.6666667,2016-03-16 00:00:00,2016-03-22 09:00:00
34251.1666667,2016-03-16 00:00:00,2016-03-22 10:00:00
33831.6666667,2016-03-16 00:00:00,2016-03-22 11:00:00
33568.3333333,2016-03-16 00:00:00,2016-03-22 12:00:00
32351.6666667,2016-03-16 00:00:00,2016-03-22 13:00:00
31488.3333333,2016-03-16 00:00:00,2016-03-22 14:00:00
31224.8333333,2016-03-16 00:00:00,2016-03-22 15:00:00
31118.5,2016-03-16 00:00:00,2016-03-22 16:00:00
30788.6666667,2016-03-16 00:00:00,2016-03-22 17:00:00
32588.0,2016-03-16 00:00:00,2016-03-22 18:00:00
34222.5,2016-03-16 00:00:00,2016-03-22 19:00:00
34108.5,2016-03-16 00:00:00,2016-03-22 20:00:00
31744.1666667,2016-03-16 00:00:00,2016-03-22 21:00:00
29047.3333333,2016-03-16 00:00:00,2016-03-22 22:00:00
26874.0,2016-03-16 00:00:00,2016-03-22 23:00:00
24869.6666667,2016-03-16 00:00:00,2016-03-23 00:00:00
23603.6666667,2016-03-16 00:00:00,2016-03-23 01:00:00
23016.1666667,2016-03-16 00:00:00,2016-03-23 02:00:00
22749.8333333,2016-03-16 00:00:00,2016-03-23 03:00:00
23298.0,2016-03-16 00:00:00,2016-03-23 04:00:00
25422.3333333,2016-03-16 00:00:00,2016-03-23 05:00:00
27769.1666667,2016-03-16 00:00:00,2016-03-23 06:00:00
30397.3333333,2016-03-16 00:00:00,2016-03-23 07:00:00
32689.6666667,2016-03-16 00:00:00,2016-03-23 08:00:00
33663.0,2016-03-16 00:00:00,2016-03-23 09:00:00
33390.5,2016-03-16 00:00:00,2016-03-23 10:00:00
32857.5,2016-03-16 00:00:00,2016-03-23 11:00:00
32695.3333333,2016-03-16 00:00:00,2016-03-23 12:00:00
31481.8333333,2016-03-16 00:00:00,2016-03-23 13:00:00
30566.8333333,2016-03-16 00:00:00,2016-03-23 14:00:00
30112.3333333,2016-03-16 00:00:00,2016-03-23 15:00:00
29958.6666667,2016-03-16 00:00:00,2016-03-23 16:00:00
29703.8333333,2016-03-16 00:00:00,2016-03-23 17:00:00
31227.0,2016-03-16 00:00:00,2016-03-23 18:00:00
33101.1666667,2016-03-16 00:00:00,2016-03-23 19:00:00
32793.5,2016-03-16 00:00:00,2016-03-23 20:00:00
30875.8333333,2016-03-16 00:00:00,2016-03-23 21:00:00
28399.1666667,2016-03-16 00:00:00,2016-03-23 22:00:00
26528.1666667,2016-03-16 00:00:00,2016-03-23 23:00:00
26004.3333333,2016-03-17 00:00:00,2016-03-18 00:00:00
24747.8333333,2016-03-17 00:00:00,2016-03-18 01:00:00
24082.8333333,2016-03-17 00:00:00,2016-03-18 02:00:00
23900.1666667,2016-03-17 00:00:00,2016-03-18 03:00:00
24477.6666667,2016-03-17 00:00:00,2016-03-18 04:00:00
26669.1666667,2016-03-17 00:00:00,2016-03-18 05:00:00
30021.1666667,2016-03-17 00:00:00,2016-03-18 06:00:00
32863.6666667,2016-03-17 00:00:00,2016-03-18 07:00:00
34436.1666667,2016-03-17 00:00:00,2016-03-18 08:00:00
34987.3333333,2016-03-17 00:00:00,2016-03-18 09:00:00
34951.8333333,2016-03-17 00:00:00,2016-03-18 10:00:00
34521.6666667,2016-03-17 00:00:00,2016-03-18 11:00:00
34184.3333333,2016-03-17 00:00:00,2016-03-18 12:00:00
33052.3333333,2016-03-17 00:00:00,2016-03-18 13:00:00
32136.1666667,2016-03-17 00:00:00,2016-03-18 14:00:00
31691.3333333,2016-03-17 00:00:00,2016-03-18 15:00:00
31702.6666667,2016-03-17 00:00:00,2016-03-18 16:00:00
31735.8333333,2016-03-17 00:00:00,2016-03-18 17:00:00
33314.5,2016-03-17 00:00:00,2016-03-18 18:00:00
34955.3333333,2016-03-17 00:00:00,2016-03-18 19:00:00
34309.5,2016-03-17 00:00:00,2016-03-18 20:00:00
32223.1666667,2016-03-17 00:00:00,2016-03-18 21:00:00
29726.3333333,2016-03-17 00:00:00,2016-03-18 22:00:00
27615.8333333,2016-03-17 00:00:00,2016-03-18 23:00:00
25487.3333333,2016-03-17 00:00:00,2016-03-19 00:00:00
24000.3333333,2016-03-17 00:00:00,2016-03-19 01:00:00
23320.3333333,2016-03-17 00:00:00,2016-03-19 02:00:00
22834.1666667,2016-03-17 00:00:00,2016-03-19 03:00:00
22694.8333333,2016-03-17 00:00:00,2016-03-19 04:00:00
23212.6666667,2016-03-17 00:00:00,2016-03-19 05:00:00
23704.6666667,2016-03-17 00:00:00,2016-03-19 06:00:00
25333.6666667,2016-03-17 00:00:00,2016-03-19 07:00:00
28185.0,2016-03-17 00:00:00,2016-03-19 08:00:00
30111.0,2016-03-17 00:00:00,2016-03-19 09:00:00
30650.1666667,2016-03-17 00:00:00,2016-03-19 10:00:00
30504.5,2016-03-17 00:00:00,2016-03-19 11:00:00
30417.8333333,2016-03-17 00:00:00,2016-03-19 12:00:00
29731.0,2016-03-17 00:00:00,2016-03-19 13:00:00
28371.6666667,2016-03-17 00:00:00,2016-03-19 14:00:00
27119.8333333,2016-03-17 00:00:00,2016-03-19 15:00:00
26673.3333333,2016-03-17 00:00:00,2016-03-19 16:00:00
26983.8333333,2016-03-17 00:00:00,2016-03-19 17:00:00
29013.5,2016-03-17 00:00:00,2016-03-19 18:00:00
31165.0,2016-03-17 00:00:00,2016-03-19 19:00:00
31229.3333333,2016-03-17 00:00:00,2016-03-19 20:00:00
29898.5,2016-03-17 00:00:00,2016-03-19 21:00:00
28073.3333333,2016-03-17 00:00:00,2016-03-19 22:00:00
25844.1666667,2016-03-17 00:00:00,2016-03-19 23:00:00
23845.6666667,2016-03-17 00:00:00,2016-03-20 00:00:00
22354.1666667,2016-03-17 00:00:00,2016-03-20 01:00:00
21564.6666667,2016-03-17 00:00:00,2016-03-20 02:00:00
21023.5,2016-03-17 00:00:00,2016-03-20 03:00:00
21112.0,2016-03-17 00:00:00,2016-03-20 04:00:00
21504.1666667,2016-03-17 00:00:00,2016-03-20 05:00:00
21340.1666667,2016-03-17 00:00:00,2016-03-20 06:00:00
22279.5,2016-03-17 00:00:00,2016-03-20 07:00:00
24552.8333333,2016-03-17 00:00:00,2016-03-20 08:00:00
26503.1666667,2016-03-17 00:00:00,2016-03-20 09:00:00
27004.0,2016-03-17 00:00:00,2016-03-20 10:00:00
26846.8333333,2016-03-17 00:00:00,2016-03-20 11:00:00
26984.3333333,2016-03-17 00:00:00,2016-03-20 12:00:00
26818.1666667,2016-03-17 00:00:00,2016-03-20 13:00:00
25854.3333333,2016-03-17 00:00:00,2016-03-20 14:00:00
25318.6666667,2016-03-17 00:00:00,2016-03-20 15:00:00
24908.0,2016-03-17 00:00:00,2016-03-20 16:00:00
25403.8333333,2016-03-17 00:00:00,2016-03-20 17:00:00
27904.8333333,2016-03-17 00:00:00,2016-03-20 18:00:00
30660.8333333,2016-03-17 00:00:00,2016-03-20 19:00:00
30631.5,2016-03-17 00:00:00,2016-03-20 20:00:00
29808.0,2016-03-17 00:00:00,2016-03-20 21:00:00
27905.0,2016-03-17 00:00:00,2016-03-20 22:00:00
25594.6666667,2016-03-17 00:00:00,2016-03-20 23:00:00
23784.8333333,2016-03-17 00:00:00,2016-03-21 00:00:00
22603.0,2016-03-17 00:00:00,2016-03-21 01:00:00
22004.8333333,2016-03-17 00:00:00,2016-03-21 02:00:00
21857.5,2016-03-17 00:00:00,2016-03-21 03:00:00
22428.8333333,2016-03-17 00:00:00,2016-03-21 04:00:00
24986.6666667,2016-03-17 00:00:00,2016-03-21 05:00:00
27948.8333333,2016-03-17 00:00:00,2016-03-21 06:00:00
30859.3333333,2016-03-17 00:00:00,2016-03-21 07:00:00
33048.3333333,2016-03-17 00:00:00,2016-03-21 08:00:00
33957.1666667,2016-03-17 00:00:00,2016-03-21 09:00:00
34300.1666667,2016-03-17 00:00:00,2016-03-21 10:00:00
34197.0,2016-03-17 00:00:00,2016-03-21 11:00:00
34105.1666667,2016-03-17 00:00:00,2016-03-21 12:00:00
33001.8333333,2016-03-17 00:00:00,2016-03-21 13:00:00
31807.3333333,2016-03-17 00:00:00,2016-03-21 14:00:00
31556.8333333,2016-03-17 00:00:00,2016-03-21 15:00:00
31598.8333333,2016-03-17 00:00:00,2016-03-21 16:00:00
31622.8333333,2016-03-17 00:00:00,2016-03-21 17:00:00
33026.8333333,2016-03-17 00:00:00,2016-03-21 18:00:00
35177.8333333,2016-03-17 00:00:00,2016-03-21 19:00:00
34510.3333333,2016-03-17 00:00:00,2016-03-21 20:00:00
32367.6666667,2016-03-17 00:00:00,2016-03-21 21:00:00
29450.8333333,2016-03-17 00:00:00,2016-03-21 22:00:00
27011.0,2016-03-17 00:00:00,2016-03-21 23:00:00
25078.1666667,2016-03-17 00:00:00,2016-03-22 00:00:00
23820.3333333,2016-03-17 00:00:00,2016-03-22 01:00:00
23138.3333333,2016-03-17 00:00:00,2016-03-22 02:00:00
22868.5,2016-03-17 00:00:00,2016-03-22 03:00:00
23425.3333333,2016-03-17 00:00:00,2016-03-22 04:00:00
25344.6666667,2016-03-17 00:00:00,2016-03-22 05:00:00
27807.1666667,2016-03-17 00:00:00,2016-03-22 06:00:00
30777.6666667,2016-03-17 00:00:00,2016-03-22 07:00:00
33129.3333333,2016-03-17 00:00:00,2016-03-22 08:00:00
34126.6666667,2016-03-17 00:00:00,2016-03-22 09:00:00
34251.1666667,2016-03-17 00:00:00,2016-03-22 10:00:00
33831.6666667,2016-03-17 00:00:00,2016-03-22 11:00:00
33568.3333333,2016-03-17 00:00:00,2016-03-22 12:00:00
32351.6666667,2016-03-17 00:00:00,2016-03-22 13:00:00
31488.3333333,2016-03-17 00:00:00,2016-03-22 14:00:00
31224.8333333,2016-03-17 00:00:00,2016-03-22 15:00:00
31118.5,2016-03-17 00:00:00,2016-03-22 16:00:00
30788.6666667,2016-03-17 00:00:00,2016-03-22 17:00:00
32588.0,2016-03-17 00:00:00,2016-03-22 18:00:00
34222.5,2016-03-17 00:00:00,2016-03-22 19:00:00
34108.5,2016-03-17 00:00:00,2016-03-22 20:00:00
31744.1666667,2016-03-17 00:00:00,2016-03-22 21:00:00
29047.3333333,2016-03-17 00:00:00,2016-03-22 22:00:00
26874.0,2016-03-17 00:00:00,2016-03-22 23:00:00
24869.6666667,2016-03-17 00:00:00,2016-03-23 00:00:00
23603.6666667,2016-03-17 00:00:00,2016-03-23 01:00:00
23016.1666667,2016-03-17 00:00:00,2016-03-23 02:00:00
22749.8333333,2016-03-17 00:00:00,2016-03-23 03:00:00
23298.0,2016-03-17 00:00:00,2016-03-23 04:00:00
25422.3333333,2016-03-17 00:00:00,2016-03-23 05:00:00
27769.1666667,2016-03-17 00:00:00,2016-03-23 06:00:00
30397.3333333,2016-03-17 00:00:00,2016-03-23 07:00:00
32689.6666667,2016-03-17 00:00:00,2016-03-23 08:00:00
33663.0,2016-03-17 00:00:00,2016-03-23 09:00:00
33390.5,2016-03-17 00:00:00,2016-03-23 10:00:00
32857.5,2016-03-17 00:00:00,2016-03-23 11:00:00
32695.3333333,2016-03-17 00:00:00,2016-03-23 12:00:00
31481.8333333,2016-03-17 00:00:00,2016-03-23 13:00:00
30566.8333333,2016-03-17 00:00:00,2016-03-23 14:00:00
30112.3333333,2016-03-17 00:00:00,2016-03-23 15:00:00
29958.6666667,2016-03-17 00:00:00,2016-03-23 16:00:00
29703.8333333,2016-03-17 00:00:00,2016-03-23 17:00:00
31227.0,2016-03-17 00:00:00,2016-03-23 18:00:00
33101.1666667,2016-03-17 00:00:00,2016-03-23 19:00:00
32793.5,2016-03-17 00:00:00,2016-03-23 20:00:00
30875.8333333,2016-03-17 00:00:00,2016-03-23 21:00:00
28399.1666667,2016-03-17 00:00:00,2016-03-23 22:00:00
26528.1666667,2016-03-17 00:00:00,2016-03-23 23:00:00
24597.0,2016-03-17 00:00:00,2016-03-24 00:00:00
23053.5,2016-03-17 00:00:00,2016-03-24 01:00:00
22253.6666667,2016-03-17 00:00:00,2016-03-24 02:00:00
21723.5,2016-03-17 00:00:00,2016-03-24 03:00:00
21905.8333333,2016-03-17 00:00:00,2016-03-24 04:00:00
22350.3333333,2016-03-17 00:00:00,2016-03-24 05:00:00
22668.3333333,2016-03-17 00:00:00,2016-03-24 06:00:00
23593.1666667,2016-03-17 00:00:00,2016-03-24 07:00:00
25891.8333333,2016-03-17 00:00:00,2016-03-24 08:00:00
27179.5,2016-03-17 00:00:00,2016-03-24 09:00:00
27317.8333333,2016-03-17 00:00:00,2016-03-24 10:00:00
27343.0,2016-03-17 00:00:00,2016-03-24 11:00:00
26827.1666667,2016-03-17 00:00:00,2016-03-24 12:00:00
26339.6666667,2016-03-17 00:00:00,2016-03-24 13:00:00
25250.0,2016-03-17 00:00:00,2016-03-24 14:00:00
24573.6666667,2016-03-17 00:00:00,2016-03-24 15:00:00
24222.0,2016-03-17 00:00:00,2016-03-24 16:00:00
24449.1666667,2016-03-17 00:00:00,2016-03-24 17:00:00
26346.5,2016-03-17 00:00:00,2016-03-24 18:00:00
28854.1666667,2016-03-17 00:00:00,2016-03-24 19:00:00
29182.3333333,2016-03-17 00:00:00,2016-03-24 20:00:00
28218.3333333,2016-03-17 00:00:00,2016-03-24 21:00:00
26435.0,2016-03-17 00:00:00,2016-03-24 22:00:00
24776.8333333,2016-03-17 00:00:00,2016-03-24 23:00:00
25487.3333333,2016-03-18 00:00:00,2016-03-19 00:00:00
24000.3333333,2016-03-18 00:00:00,2016-03-19 01:00:00
23320.3333333,2016-03-18 00:00:00,2016-03-19 02:00:00
22834.1666667,2016-03-18 00:00:00,2016-03-19 03:00:00
22694.8333333,2016-03-18 00:00:00,2016-03-19 04:00:00
23212.6666667,2016-03-18 00:00:00,2016-03-19 05:00:00
23704.6666667,2016-03-18 00:00:00,2016-03-19 06:00:00
25333.6666667,2016-03-18 00:00:00,2016-03-19 07:00:00
28185.0,2016-03-18 00:00:00,2016-03-19 08:00:00
30111.0,2016-03-18 00:00:00,2016-03-19 09:00:00
30650.1666667,2016-03-18 00:00:00,2016-03-19 10:00:00
30504.5,2016-03-18 00:00:00,2016-03-19 11:00:00
30417.8333333,2016-03-18 00:00:00,2016-03-19 12:00:00
29731.0,2016-03-18 00:00:00,2016-03-19 13:00:00
28371.6666667,2016-03-18 00:00:00,2016-03-19 14:00:00
27119.8333333,2016-03-18 00:00:00,2016-03-19 15:00:00
26673.3333333,2016-03-18 00:00:00,2016-03-19 16:00:00
26983.8333333,2016-03-18 00:00:00,2016-03-19 17:00:00
29013.5,2016-03-18 00:00:00,2016-03-19 18:00:00
31165.0,2016-03-18 00:00:00,2016-03-19 19:00:00
31229.3333333,2016-03-18 00:00:00,2016-03-19 20:00:00
29898.5,2016-03-18 00:00:00,2016-03-19 21:00:00
28073.3333333,2016-03-18 00:00:00,2016-03-19 22:00:00
25844.1666667,2016-03-18 00:00:00,2016-03-19 23:00:00
23845.6666667,2016-03-18 00:00:00,2016-03-20 00:00:00
22354.1666667,2016-03-18 00:00:00,2016-03-20 01:00:00
21564.6666667,2016-03-18 00:00:00,2016-03-20 02:00:00
21023.5,2016-03-18 00:00:00,2016-03-20 03:00:00
21112.0,2016-03-18 00:00:00,2016-03-20 04:00:00
21504.1666667,2016-03-18 00:00:00,2016-03-20 05:00:00
21340.1666667,2016-03-18 00:00:00,2016-03-20 06:00:00
22279.5,2016-03-18 00:00:00,2016-03-20 07:00:00
24552.8333333,2016-03-18 00:00:00,2016-03-20 08:00:00
26503.1666667,2016-03-18 00:00:00,2016-03-20 09:00:00
27004.0,2016-03-18 00:00:00,2016-03-20 10:00:00
26846.8333333,2016-03-18 00:00:00,2016-03-20 11:00:00
26984.3333333,2016-03-18 00:00:00,2016-03-20 12:00:00
26818.1666667,2016-03-18 00:00:00,2016-03-20 13:00:00
25854.3333333,2016-03-18 00:00:00,2016-03-20 14:00:00
25318.6666667,2016-03-18 00:00:00,2016-03-20 15:00:00
24908.0,2016-03-18 00:00:00,2016-03-20 16:00:00
25403.8333333,2016-03-18 00:00:00,2016-03-20 17:00:00
27904.8333333,2016-03-18 00:00:00,2016-03-20 18:00:00
30660.8333333,2016-03-18 00:00:00,2016-03-20 19:00:00
30631.5,2016-03-18 00:00:00,2016-03-20 20:00:00
29808.0,2016-03-18 00:00:00,2016-03-20 21:00:00
27905.0,2016-03-18 00:00:00,2016-03-20 22:00:00
25594.6666667,2016-03-18 00:00:00,2016-03-20 23:00:00
23784.8333333,2016-03-18 00:00:00,2016-03-21 00:00:00
22603.0,2016-03-18 00:00:00,2016-03-21 01:00:00
22004.8333333,2016-03-18 00:00:00,2016-03-21 02:00:00
21857.5,2016-03-18 00:00:00,2016-03-21 03:00:00
22428.8333333,2016-03-18 00:00:00,2016-03-21 04:00:00
24986.6666667,2016-03-18 00:00:00,2016-03-21 05:00:00
27948.8333333,2016-03-18 00:00:00,2016-03-21 06:00:00
30859.3333333,2016-03-18 00:00:00,2016-03-21 07:00:00
33048.3333333,2016-03-18 00:00:00,2016-03-21 08:00:00
33957.1666667,2016-03-18 00:00:00,2016-03-21 09:00:00
34300.1666667,2016-03-18 00:00:00,2016-03-21 10:00:00
34197.0,2016-03-18 00:00:00,2016-03-21 11:00:00
34105.1666667,2016-03-18 00:00:00,2016-03-21 12:00:00
33001.8333333,2016-03-18 00:00:00,2016-03-21 13:00:00
31807.3333333,2016-03-18 00:00:00,2016-03-21 14:00:00
31556.8333333,2016-03-18 00:00:00,2016-03-21 15:00:00
31598.8333333,2016-03-18 00:00:00,2016-03-21 16:00:00
31622.8333333,2016-03-18 00:00:00,2016-03-21 17:00:00
33026.8333333,2016-03-18 00:00:00,2016-03-21 18:00:00
35177.8333333,2016-03-18 00:00:00,2016-03-21 19:00:00
34510.3333333,2016-03-18 00:00:00,2016-03-21 20:00:00
32367.6666667,2016-03-18 00:00:00,2016-03-21 21:00:00
29450.8333333,2016-03-18 00:00:00,2016-03-21 22:00:00
27011.0,2016-03-18 00:00:00,2016-03-21 23:00:00
25078.1666667,2016-03-18 00:00:00,2016-03-22 00:00:00
23820.3333333,2016-03-18 00:00:00,2016-03-22 01:00:00
23138.3333333,2016-03-18 00:00:00,2016-03-22 02:00:00
22868.5,2016-03-18 00:00:00,2016-03-22 03:00:00
23425.3333333,2016-03-18 00:00:00,2016-03-22 04:00:00
25344.6666667,2016-03-18 00:00:00,2016-03-22 05:00:00
27807.1666667,2016-03-18 00:00:00,2016-03-22 06:00:00
30777.6666667,2016-03-18 00:00:00,2016-03-22 07:00:00
33129.3333333,2016-03-18 00:00:00,2016-03-22 08:00:00
34126.6666667,2016-03-18 00:00:00,2016-03-22 09:00:00
34251.1666667,2016-03-18 00:00:00,2016-03-22 10:00:00
33831.6666667,2016-03-18 00:00:00,2016-03-22 11:00:00
33568.3333333,2016-03-18 00:00:00,2016-03-22 12:00:00
32351.6666667,2016-03-18 00:00:00,2016-03-22 13:00:00
31488.3333333,2016-03-18 00:00:00,2016-03-22 14:00:00
31224.8333333,2016-03-18 00:00:00,2016-03-22 15:00:00
31118.5,2016-03-18 00:00:00,2016-03-22 16:00:00
30788.6666667,2016-03-18 00:00:00,2016-03-22 17:00:00
32588.0,2016-03-18 00:00:00,2016-03-22 18:00:00
34222.5,2016-03-18 00:00:00,2016-03-22 19:00:00
34108.5,2016-03-18 00:00:00,2016-03-22 20:00:00
31744.1666667,2016-03-18 00:00:00,2016-03-22 21:00:00
29047.3333333,2016-03-18 00:00:00,2016-03-22 22:00:00
26874.0,2016-03-18 00:00:00,2016-03-22 23:00:00
24869.6666667,2016-03-18 00:00:00,2016-03-23 00:00:00
23603.6666667,2016-03-18 00:00:00,2016-03-23 01:00:00
23016.1666667,2016-03-18 00:00:00,2016-03-23 02:00:00
22749.8333333,2016-03-18 00:00:00,2016-03-23 03:00:00
23298.0,2016-03-18 00:00:00,2016-03-23 04:00:00
25422.3333333,2016-03-18 00:00:00,2016-03-23 05:00:00
27769.1666667,2016-03-18 00:00:00,2016-03-23 06:00:00
30397.3333333,2016-03-18 00:00:00,2016-03-23 07:00:00
32689.6666667,2016-03-18 00:00:00,2016-03-23 08:00:00
33663.0,2016-03-18 00:00:00,2016-03-23 09:00:00
33390.5,2016-03-18 00:00:00,2016-03-23 10:00:00
32857.5,2016-03-18 00:00:00,2016-03-23 11:00:00
32695.3333333,2016-03-18 00:00:00,2016-03-23 12:00:00
31481.8333333,2016-03-18 00:00:00,2016-03-23 13:00:00
30566.8333333,2016-03-18 00:00:00,2016-03-23 14:00:00
30112.3333333,2016-03-18 00:00:00,2016-03-23 15:00:00
29958.6666667,2016-03-18 00:00:00,2016-03-23 16:00:00
29703.8333333,2016-03-18 00:00:00,2016-03-23 17:00:00
31227.0,2016-03-18 00:00:00,2016-03-23 18:00:00
33101.1666667,2016-03-18 00:00:00,2016-03-23 19:00:00
32793.5,2016-03-18 00:00:00,2016-03-23 20:00:00
30875.8333333,2016-03-18 00:00:00,2016-03-23 21:00:00
28399.1666667,2016-03-18 00:00:00,2016-03-23 22:00:00
26528.1666667,2016-03-18 00:00:00,2016-03-23 23:00:00
24597.0,2016-03-18 00:00:00,2016-03-24 00:00:00
23053.5,2016-03-18 00:00:00,2016-03-24 01:00:00
22253.6666667,2016-03-18 00:00:00,2016-03-24 02:00:00
21723.5,2016-03-18 00:00:00,2016-03-24 03:00:00
21905.8333333,2016-03-18 00:00:00,2016-03-24 04:00:00
22350.3333333,2016-03-18 00:00:00,2016-03-24 05:00:00
22668.3333333,2016-03-18 00:00:00,2016-03-24 06:00:00
23593.1666667,2016-03-18 00:00:00,2016-03-24 07:00:00
25891.8333333,2016-03-18 00:00:00,2016-03-24 08:00:00
27179.5,2016-03-18 00:00:00,2016-03-24 09:00:00
27317.8333333,2016-03-18 00:00:00,2016-03-24 10:00:00
27343.0,2016-03-18 00:00:00,2016-03-24 11:00:00
26827.1666667,2016-03-18 00:00:00,2016-03-24 12:00:00
26339.6666667,2016-03-18 00:00:00,2016-03-24 13:00:00
25250.0,2016-03-18 00:00:00,2016-03-24 14:00:00
24573.6666667,2016-03-18 00:00:00,2016-03-24 15:00:00
24222.0,2016-03-18 00:00:00,2016-03-24 16:00:00
24449.1666667,2016-03-18 00:00:00,2016-03-24 17:00:00
26346.5,2016-03-18 00:00:00,2016-03-24 18:00:00
28854.1666667,2016-03-18 00:00:00,2016-03-24 19:00:00
29182.3333333,2016-03-18 00:00:00,2016-03-24 20:00:00
28218.3333333,2016-03-18 00:00:00,2016-03-24 21:00:00
26435.0,2016-03-18 00:00:00,2016-03-24 22:00:00
24776.8333333,2016-03-18 00:00:00,2016-03-24 23:00:00
22711.3333333,2016-03-18 00:00:00,2016-03-25 00:00:00
21273.1666667,2016-03-18 00:00:00,2016-03-25 01:00:00
20549.0,2016-03-18 00:00:00,2016-03-25 02:00:00
20311.5,2016-03-18 00:00:00,2016-03-25 03:00:00
20427.5,2016-03-18 00:00:00,2016-03-25 04:00:00
20908.1666667,2016-03-18 00:00:00,2016-03-25 05:00:00
20884.8333333,2016-03-18 00:00:00,2016-03-25 06:00:00
21471.6666667,2016-03-18 00:00:00,2016-03-25 07:00:00
23202.3333333,2016-03-18 00:00:00,2016-03-25 08:00:00
24719.1666667,2016-03-18 00:00:00,2016-03-25 09:00:00
24957.1666667,2016-03-18 00:00:00,2016-03-25 10:00:00
25021.1666667,2016-03-18 00:00:00,2016-03-25 11:00:00
25049.6666667,2016-03-18 00:00:00,2016-03-25 12:00:00
24828.5,2016-03-18 00:00:00,2016-03-25 13:00:00
23895.8333333,2016-03-18 00:00:00,2016-03-25 14:00:00
23277.0,2016-03-18 00:00:00,2016-03-25 15:00:00
22939.3333333,2016-03-18 00:00:00,2016-03-25 16:00:00
23185.1666667,2016-03-18 00:00:00,2016-03-25 17:00:00
24772.1666667,2016-03-18 00:00:00,2016-03-25 18:00:00
27314.6666667,2016-03-18 00:00:00,2016-03-25 19:00:00
27651.5,2016-03-18 00:00:00,2016-03-25 20:00:00
26991.5,2016-03-18 00:00:00,2016-03-25 21:00:00
25537.3333333,2016-03-18 00:00:00,2016-03-25 22:00:00
23727.8333333,2016-03-18 00:00:00,2016-03-25 23:00:00
