PTWind,available_date,prediction_date
1392.75,2016-04-06 00:00:00,2016-04-09 02:00:00
1266.65,2016-04-06 00:00:00,2016-04-09 03:00:00
1214.2,2016-04-06 00:00:00,2016-04-09 04:00:00
1070.35,2016-04-06 00:00:00,2016-04-09 05:00:00
875.05,2016-04-06 00:00:00,2016-04-09 06:00:00
791.675,2016-04-06 00:00:00,2016-04-09 07:00:00
805.45,2016-04-06 00:00:00,2016-04-09 08:00:00
771.975,2016-04-06 00:00:00,2016-04-09 09:00:00
803.35,2016-04-06 00:00:00,2016-04-09 10:00:00
867.95,2016-04-06 00:00:00,2016-04-09 11:00:00
1001.225,2016-04-06 00:00:00,2016-04-09 12:00:00
1264.3,2016-04-06 00:00:00,2016-04-09 13:00:00
1405.75,2016-04-06 00:00:00,2016-04-09 14:00:00
1204.225,2016-04-06 00:00:00,2016-04-09 15:00:00
1310.075,2016-04-06 00:00:00,2016-04-09 16:00:00
1445.75,2016-04-06 00:00:00,2016-04-09 17:00:00
1446.05,2016-04-06 00:00:00,2016-04-09 18:00:00
1554.175,2016-04-06 00:00:00,2016-04-09 19:00:00
1600.55,2016-04-06 00:00:00,2016-04-09 20:00:00
1587.775,2016-04-06 00:00:00,2016-04-09 21:00:00
1548.525,2016-04-06 00:00:00,2016-04-09 22:00:00
1788.475,2016-04-06 00:00:00,2016-04-09 23:00:00
2002.225,2016-04-06 00:00:00,2016-04-10 00:00:00
2199.6,2016-04-06 00:00:00,2016-04-10 01:00:00
2351.65,2016-04-06 00:00:00,2016-04-10 02:00:00
2709.725,2016-04-06 00:00:00,2016-04-10 03:00:00
3076.925,2016-04-06 00:00:00,2016-04-10 04:00:00
3379.525,2016-04-06 00:00:00,2016-04-10 05:00:00
3505.675,2016-04-06 00:00:00,2016-04-10 06:00:00
3738.375,2016-04-06 00:00:00,2016-04-10 07:00:00
3709.35,2016-04-06 00:00:00,2016-04-10 08:00:00
3322.275,2016-04-06 00:00:00,2016-04-10 09:00:00
3184.125,2016-04-06 00:00:00,2016-04-10 10:00:00
3607.175,2016-04-06 00:00:00,2016-04-10 11:00:00
3798.675,2016-04-06 00:00:00,2016-04-10 12:00:00
3802.65,2016-04-06 00:00:00,2016-04-10 13:00:00
3605.45,2016-04-06 00:00:00,2016-04-10 14:00:00
3319.3,2016-04-06 00:00:00,2016-04-10 15:00:00
2836.0,2016-04-06 00:00:00,2016-04-10 16:00:00
2458.175,2016-04-06 00:00:00,2016-04-10 17:00:00
2357.75,2016-04-06 00:00:00,2016-04-10 18:00:00
2572.475,2016-04-06 00:00:00,2016-04-10 19:00:00
3024.8,2016-04-06 00:00:00,2016-04-10 20:00:00
3161.275,2016-04-06 00:00:00,2016-04-10 21:00:00
3070.825,2016-04-06 00:00:00,2016-04-10 22:00:00
2949.8,2016-04-06 00:00:00,2016-04-10 23:00:00
2670.0,2016-04-06 00:00:00,2016-04-11 00:00:00
2383.35,2016-04-06 00:00:00,2016-04-11 01:00:00
2027.55,2016-04-06 00:00:00,2016-04-11 02:00:00
1634.0,2016-04-06 00:00:00,2016-04-11 03:00:00
1256.475,2016-04-06 00:00:00,2016-04-11 04:00:00
1111.875,2016-04-06 00:00:00,2016-04-11 05:00:00
993.95,2016-04-06 00:00:00,2016-04-11 06:00:00
1034.55,2016-04-06 00:00:00,2016-04-11 07:00:00
1315.425,2016-04-06 00:00:00,2016-04-11 08:00:00
1739.8,2016-04-06 00:00:00,2016-04-11 09:00:00
2060.425,2016-04-06 00:00:00,2016-04-11 10:00:00
2164.35,2016-04-06 00:00:00,2016-04-11 11:00:00
2427.25,2016-04-06 00:00:00,2016-04-11 12:00:00
2697.35,2016-04-06 00:00:00,2016-04-11 13:00:00
2965.35,2016-04-06 00:00:00,2016-04-11 14:00:00
3168.95,2016-04-06 00:00:00,2016-04-11 15:00:00
3070.3,2016-04-06 00:00:00,2016-04-11 16:00:00
2672.7,2016-04-06 00:00:00,2016-04-11 17:00:00
2369.375,2016-04-06 00:00:00,2016-04-11 18:00:00
2319.225,2016-04-06 00:00:00,2016-04-11 19:00:00
2295.775,2016-04-06 00:00:00,2016-04-11 20:00:00
2262.275,2016-04-06 00:00:00,2016-04-11 21:00:00
2480.39556784,2016-04-06 00:00:00,2016-04-11 22:00:00
2488.64284856,2016-04-06 00:00:00,2016-04-11 23:00:00
3347.975,2016-04-07 00:00:00,2016-04-08 00:00:00
3111.375,2016-04-07 00:00:00,2016-04-08 01:00:00
2951.725,2016-04-07 00:00:00,2016-04-08 02:00:00
2666.85,2016-04-07 00:00:00,2016-04-08 03:00:00
2434.125,2016-04-07 00:00:00,2016-04-08 04:00:00
2400.75,2016-04-07 00:00:00,2016-04-08 05:00:00
2133.6,2016-04-07 00:00:00,2016-04-08 06:00:00
1719.425,2016-04-07 00:00:00,2016-04-08 07:00:00
1426.075,2016-04-07 00:00:00,2016-04-08 08:00:00
1182.35,2016-04-07 00:00:00,2016-04-08 09:00:00
986.5,2016-04-07 00:00:00,2016-04-08 10:00:00
977.7,2016-04-07 00:00:00,2016-04-08 11:00:00
1061.525,2016-04-07 00:00:00,2016-04-08 12:00:00
1200.425,2016-04-07 00:00:00,2016-04-08 13:00:00
1637.475,2016-04-07 00:00:00,2016-04-08 14:00:00
1761.025,2016-04-07 00:00:00,2016-04-08 15:00:00
1825.925,2016-04-07 00:00:00,2016-04-08 16:00:00
1768.575,2016-04-07 00:00:00,2016-04-08 17:00:00
1655.875,2016-04-07 00:00:00,2016-04-08 18:00:00
1620.525,2016-04-07 00:00:00,2016-04-08 19:00:00
1546.475,2016-04-07 00:00:00,2016-04-08 20:00:00
1378.225,2016-04-07 00:00:00,2016-04-08 21:00:00
1379.175,2016-04-07 00:00:00,2016-04-08 22:00:00
1195.15,2016-04-07 00:00:00,2016-04-08 23:00:00
1212.425,2016-04-07 00:00:00,2016-04-09 00:00:00
1403.9,2016-04-07 00:00:00,2016-04-09 01:00:00
1392.75,2016-04-07 00:00:00,2016-04-09 02:00:00
1266.65,2016-04-07 00:00:00,2016-04-09 03:00:00
1214.2,2016-04-07 00:00:00,2016-04-09 04:00:00
1070.35,2016-04-07 00:00:00,2016-04-09 05:00:00
875.05,2016-04-07 00:00:00,2016-04-09 06:00:00
791.675,2016-04-07 00:00:00,2016-04-09 07:00:00
805.45,2016-04-07 00:00:00,2016-04-09 08:00:00
771.975,2016-04-07 00:00:00,2016-04-09 09:00:00
803.35,2016-04-07 00:00:00,2016-04-09 10:00:00
867.95,2016-04-07 00:00:00,2016-04-09 11:00:00
1001.225,2016-04-07 00:00:00,2016-04-09 12:00:00
1264.3,2016-04-07 00:00:00,2016-04-09 13:00:00
1405.75,2016-04-07 00:00:00,2016-04-09 14:00:00
1204.225,2016-04-07 00:00:00,2016-04-09 15:00:00
1310.075,2016-04-07 00:00:00,2016-04-09 16:00:00
1445.75,2016-04-07 00:00:00,2016-04-09 17:00:00
1446.05,2016-04-07 00:00:00,2016-04-09 18:00:00
1554.175,2016-04-07 00:00:00,2016-04-09 19:00:00
1600.55,2016-04-07 00:00:00,2016-04-09 20:00:00
1587.775,2016-04-07 00:00:00,2016-04-09 21:00:00
1548.525,2016-04-07 00:00:00,2016-04-09 22:00:00
1788.475,2016-04-07 00:00:00,2016-04-09 23:00:00
2002.225,2016-04-07 00:00:00,2016-04-10 00:00:00
2199.6,2016-04-07 00:00:00,2016-04-10 01:00:00
2351.65,2016-04-07 00:00:00,2016-04-10 02:00:00
2709.725,2016-04-07 00:00:00,2016-04-10 03:00:00
3076.925,2016-04-07 00:00:00,2016-04-10 04:00:00
3379.525,2016-04-07 00:00:00,2016-04-10 05:00:00
3505.675,2016-04-07 00:00:00,2016-04-10 06:00:00
3738.375,2016-04-07 00:00:00,2016-04-10 07:00:00
3709.35,2016-04-07 00:00:00,2016-04-10 08:00:00
3322.275,2016-04-07 00:00:00,2016-04-10 09:00:00
3184.125,2016-04-07 00:00:00,2016-04-10 10:00:00
3607.175,2016-04-07 00:00:00,2016-04-10 11:00:00
3798.675,2016-04-07 00:00:00,2016-04-10 12:00:00
3802.65,2016-04-07 00:00:00,2016-04-10 13:00:00
3605.45,2016-04-07 00:00:00,2016-04-10 14:00:00
3319.3,2016-04-07 00:00:00,2016-04-10 15:00:00
2836.0,2016-04-07 00:00:00,2016-04-10 16:00:00
2458.175,2016-04-07 00:00:00,2016-04-10 17:00:00
2357.75,2016-04-07 00:00:00,2016-04-10 18:00:00
2572.475,2016-04-07 00:00:00,2016-04-10 19:00:00
3024.8,2016-04-07 00:00:00,2016-04-10 20:00:00
3161.275,2016-04-07 00:00:00,2016-04-10 21:00:00
3070.825,2016-04-07 00:00:00,2016-04-10 22:00:00
2949.8,2016-04-07 00:00:00,2016-04-10 23:00:00
2670.0,2016-04-07 00:00:00,2016-04-11 00:00:00
2383.35,2016-04-07 00:00:00,2016-04-11 01:00:00
2027.55,2016-04-07 00:00:00,2016-04-11 02:00:00
1634.0,2016-04-07 00:00:00,2016-04-11 03:00:00
1256.475,2016-04-07 00:00:00,2016-04-11 04:00:00
1111.875,2016-04-07 00:00:00,2016-04-11 05:00:00
993.95,2016-04-07 00:00:00,2016-04-11 06:00:00
1034.55,2016-04-07 00:00:00,2016-04-11 07:00:00
1315.425,2016-04-07 00:00:00,2016-04-11 08:00:00
1739.8,2016-04-07 00:00:00,2016-04-11 09:00:00
2060.425,2016-04-07 00:00:00,2016-04-11 10:00:00
2164.35,2016-04-07 00:00:00,2016-04-11 11:00:00
2427.25,2016-04-07 00:00:00,2016-04-11 12:00:00
2697.35,2016-04-07 00:00:00,2016-04-11 13:00:00
2965.35,2016-04-07 00:00:00,2016-04-11 14:00:00
3168.95,2016-04-07 00:00:00,2016-04-11 15:00:00
3070.3,2016-04-07 00:00:00,2016-04-11 16:00:00
2672.7,2016-04-07 00:00:00,2016-04-11 17:00:00
2369.375,2016-04-07 00:00:00,2016-04-11 18:00:00
2319.225,2016-04-07 00:00:00,2016-04-11 19:00:00
2295.775,2016-04-07 00:00:00,2016-04-11 20:00:00
2262.275,2016-04-07 00:00:00,2016-04-11 21:00:00
2480.39556784,2016-04-07 00:00:00,2016-04-11 22:00:00
2488.64284856,2016-04-07 00:00:00,2016-04-11 23:00:00
2508.3062422,2016-04-07 00:00:00,2016-04-12 00:00:00
2499.3229192,2016-04-07 00:00:00,2016-04-12 01:00:00
2499.9898929,2016-04-07 00:00:00,2016-04-12 02:00:00
2546.07302453,2016-04-07 00:00:00,2016-04-12 03:00:00
2572.21667249,2016-04-07 00:00:00,2016-04-12 04:00:00
2604.44651955,2016-04-07 00:00:00,2016-04-12 05:00:00
2610.87301322,2016-04-07 00:00:00,2016-04-12 06:00:00
2618.11565251,2016-04-07 00:00:00,2016-04-12 07:00:00
2663.32269999,2016-04-07 00:00:00,2016-04-12 08:00:00
2687.89778277,2016-04-07 00:00:00,2016-04-12 09:00:00
2751.56107713,2016-04-07 00:00:00,2016-04-12 10:00:00
2810.0816127,2016-04-07 00:00:00,2016-04-12 11:00:00
2802.62220207,2016-04-07 00:00:00,2016-04-12 12:00:00
2838.12804163,2016-04-07 00:00:00,2016-04-12 13:00:00
2961.6926999,2016-04-07 00:00:00,2016-04-12 14:00:00
2993.75848959,2016-04-07 00:00:00,2016-04-12 15:00:00
2880.07478493,2016-04-07 00:00:00,2016-04-12 16:00:00
2767.16180114,2016-04-07 00:00:00,2016-04-12 17:00:00
2672.29639366,2016-04-07 00:00:00,2016-04-12 18:00:00
2686.46705758,2016-04-07 00:00:00,2016-04-12 19:00:00
2651.90914334,2016-04-07 00:00:00,2016-04-12 20:00:00
2620.81417777,2016-04-07 00:00:00,2016-04-12 21:00:00
2654.26542552,2016-04-07 00:00:00,2016-04-12 22:00:00
2682.31625026,2016-04-07 00:00:00,2016-04-12 23:00:00
1212.425,2016-04-08 00:00:00,2016-04-09 00:00:00
1403.9,2016-04-08 00:00:00,2016-04-09 01:00:00
1392.75,2016-04-08 00:00:00,2016-04-09 02:00:00
1266.65,2016-04-08 00:00:00,2016-04-09 03:00:00
1214.2,2016-04-08 00:00:00,2016-04-09 04:00:00
1070.35,2016-04-08 00:00:00,2016-04-09 05:00:00
875.05,2016-04-08 00:00:00,2016-04-09 06:00:00
791.675,2016-04-08 00:00:00,2016-04-09 07:00:00
805.45,2016-04-08 00:00:00,2016-04-09 08:00:00
771.975,2016-04-08 00:00:00,2016-04-09 09:00:00
803.35,2016-04-08 00:00:00,2016-04-09 10:00:00
867.95,2016-04-08 00:00:00,2016-04-09 11:00:00
1001.225,2016-04-08 00:00:00,2016-04-09 12:00:00
1264.3,2016-04-08 00:00:00,2016-04-09 13:00:00
1405.75,2016-04-08 00:00:00,2016-04-09 14:00:00
1204.225,2016-04-08 00:00:00,2016-04-09 15:00:00
1310.075,2016-04-08 00:00:00,2016-04-09 16:00:00
1445.75,2016-04-08 00:00:00,2016-04-09 17:00:00
1446.05,2016-04-08 00:00:00,2016-04-09 18:00:00
1554.175,2016-04-08 00:00:00,2016-04-09 19:00:00
1600.55,2016-04-08 00:00:00,2016-04-09 20:00:00
1587.775,2016-04-08 00:00:00,2016-04-09 21:00:00
1548.525,2016-04-08 00:00:00,2016-04-09 22:00:00
1788.475,2016-04-08 00:00:00,2016-04-09 23:00:00
2002.225,2016-04-08 00:00:00,2016-04-10 00:00:00
2199.6,2016-04-08 00:00:00,2016-04-10 01:00:00
2351.65,2016-04-08 00:00:00,2016-04-10 02:00:00
2709.725,2016-04-08 00:00:00,2016-04-10 03:00:00
3076.925,2016-04-08 00:00:00,2016-04-10 04:00:00
3379.525,2016-04-08 00:00:00,2016-04-10 05:00:00
3505.675,2016-04-08 00:00:00,2016-04-10 06:00:00
3738.375,2016-04-08 00:00:00,2016-04-10 07:00:00
3709.35,2016-04-08 00:00:00,2016-04-10 08:00:00
3322.275,2016-04-08 00:00:00,2016-04-10 09:00:00
3184.125,2016-04-08 00:00:00,2016-04-10 10:00:00
3607.175,2016-04-08 00:00:00,2016-04-10 11:00:00
3798.675,2016-04-08 00:00:00,2016-04-10 12:00:00
3802.65,2016-04-08 00:00:00,2016-04-10 13:00:00
3605.45,2016-04-08 00:00:00,2016-04-10 14:00:00
3319.3,2016-04-08 00:00:00,2016-04-10 15:00:00
2836.0,2016-04-08 00:00:00,2016-04-10 16:00:00
2458.175,2016-04-08 00:00:00,2016-04-10 17:00:00
2357.75,2016-04-08 00:00:00,2016-04-10 18:00:00
2572.475,2016-04-08 00:00:00,2016-04-10 19:00:00
3024.8,2016-04-08 00:00:00,2016-04-10 20:00:00
3161.275,2016-04-08 00:00:00,2016-04-10 21:00:00
3070.825,2016-04-08 00:00:00,2016-04-10 22:00:00
2949.8,2016-04-08 00:00:00,2016-04-10 23:00:00
2670.0,2016-04-08 00:00:00,2016-04-11 00:00:00
2383.35,2016-04-08 00:00:00,2016-04-11 01:00:00
2027.55,2016-04-08 00:00:00,2016-04-11 02:00:00
1634.0,2016-04-08 00:00:00,2016-04-11 03:00:00
1256.475,2016-04-08 00:00:00,2016-04-11 04:00:00
1111.875,2016-04-08 00:00:00,2016-04-11 05:00:00
993.95,2016-04-08 00:00:00,2016-04-11 06:00:00
1034.55,2016-04-08 00:00:00,2016-04-11 07:00:00
1315.425,2016-04-08 00:00:00,2016-04-11 08:00:00
1739.8,2016-04-08 00:00:00,2016-04-11 09:00:00
2060.425,2016-04-08 00:00:00,2016-04-11 10:00:00
2164.35,2016-04-08 00:00:00,2016-04-11 11:00:00
2427.25,2016-04-08 00:00:00,2016-04-11 12:00:00
2697.35,2016-04-08 00:00:00,2016-04-11 13:00:00
2965.35,2016-04-08 00:00:00,2016-04-11 14:00:00
3168.95,2016-04-08 00:00:00,2016-04-11 15:00:00
3070.3,2016-04-08 00:00:00,2016-04-11 16:00:00
2672.7,2016-04-08 00:00:00,2016-04-11 17:00:00
2369.375,2016-04-08 00:00:00,2016-04-11 18:00:00
2319.225,2016-04-08 00:00:00,2016-04-11 19:00:00
2295.775,2016-04-08 00:00:00,2016-04-11 20:00:00
2262.275,2016-04-08 00:00:00,2016-04-11 21:00:00
2480.39556784,2016-04-08 00:00:00,2016-04-11 22:00:00
2488.64284856,2016-04-08 00:00:00,2016-04-11 23:00:00
2508.3062422,2016-04-08 00:00:00,2016-04-12 00:00:00
2499.3229192,2016-04-08 00:00:00,2016-04-12 01:00:00
2499.9898929,2016-04-08 00:00:00,2016-04-12 02:00:00
2546.07302453,2016-04-08 00:00:00,2016-04-12 03:00:00
2572.21667249,2016-04-08 00:00:00,2016-04-12 04:00:00
2604.44651955,2016-04-08 00:00:00,2016-04-12 05:00:00
2610.87301322,2016-04-08 00:00:00,2016-04-12 06:00:00
2618.11565251,2016-04-08 00:00:00,2016-04-12 07:00:00
2663.32269999,2016-04-08 00:00:00,2016-04-12 08:00:00
2687.89778277,2016-04-08 00:00:00,2016-04-12 09:00:00
2751.56107713,2016-04-08 00:00:00,2016-04-12 10:00:00
2810.0816127,2016-04-08 00:00:00,2016-04-12 11:00:00
2802.62220207,2016-04-08 00:00:00,2016-04-12 12:00:00
2838.12804163,2016-04-08 00:00:00,2016-04-12 13:00:00
2961.6926999,2016-04-08 00:00:00,2016-04-12 14:00:00
2993.75848959,2016-04-08 00:00:00,2016-04-12 15:00:00
2880.07478493,2016-04-08 00:00:00,2016-04-12 16:00:00
2767.16180114,2016-04-08 00:00:00,2016-04-12 17:00:00
2672.29639366,2016-04-08 00:00:00,2016-04-12 18:00:00
2686.46705758,2016-04-08 00:00:00,2016-04-12 19:00:00
2651.90914334,2016-04-08 00:00:00,2016-04-12 20:00:00
2620.81417777,2016-04-08 00:00:00,2016-04-12 21:00:00
2654.26542552,2016-04-08 00:00:00,2016-04-12 22:00:00
2682.31625026,2016-04-08 00:00:00,2016-04-12 23:00:00
2658.22952606,2016-04-08 00:00:00,2016-04-13 00:00:00
2624.80381405,2016-04-08 00:00:00,2016-04-13 01:00:00
2577.00121565,2016-04-08 00:00:00,2016-04-13 02:00:00
2533.09284064,2016-04-08 00:00:00,2016-04-13 03:00:00
2508.05252671,2016-04-08 00:00:00,2016-04-13 04:00:00
2504.11173366,2016-04-08 00:00:00,2016-04-13 05:00:00
2514.6447367,2016-04-08 00:00:00,2016-04-13 06:00:00
2534.892821,2016-04-08 00:00:00,2016-04-13 07:00:00
2547.69413386,2016-04-08 00:00:00,2016-04-13 08:00:00
2603.57697152,2016-04-08 00:00:00,2016-04-13 09:00:00
2636.43930025,2016-04-08 00:00:00,2016-04-13 10:00:00
2722.43412646,2016-04-08 00:00:00,2016-04-13 11:00:00
2760.89146364,2016-04-08 00:00:00,2016-04-13 12:00:00
2778.39047987,2016-04-08 00:00:00,2016-04-13 13:00:00
2792.27711555,2016-04-08 00:00:00,2016-04-13 14:00:00
2776.90379421,2016-04-08 00:00:00,2016-04-13 15:00:00
2722.88162822,2016-04-08 00:00:00,2016-04-13 16:00:00
2703.48619317,2016-04-08 00:00:00,2016-04-13 17:00:00
2652.22486564,2016-04-08 00:00:00,2016-04-13 18:00:00
2668.98571094,2016-04-08 00:00:00,2016-04-13 19:00:00
2733.22029452,2016-04-08 00:00:00,2016-04-13 20:00:00
2735.5816508,2016-04-08 00:00:00,2016-04-13 21:00:00
2773.88849986,2016-04-08 00:00:00,2016-04-13 22:00:00
2781.18656937,2016-04-08 00:00:00,2016-04-13 23:00:00
2002.225,2016-04-09 00:00:00,2016-04-10 00:00:00
2199.6,2016-04-09 00:00:00,2016-04-10 01:00:00
2351.65,2016-04-09 00:00:00,2016-04-10 02:00:00
2709.725,2016-04-09 00:00:00,2016-04-10 03:00:00
3076.925,2016-04-09 00:00:00,2016-04-10 04:00:00
3379.525,2016-04-09 00:00:00,2016-04-10 05:00:00
3505.675,2016-04-09 00:00:00,2016-04-10 06:00:00
3738.375,2016-04-09 00:00:00,2016-04-10 07:00:00
3709.35,2016-04-09 00:00:00,2016-04-10 08:00:00
3322.275,2016-04-09 00:00:00,2016-04-10 09:00:00
3184.125,2016-04-09 00:00:00,2016-04-10 10:00:00
3607.175,2016-04-09 00:00:00,2016-04-10 11:00:00
3798.675,2016-04-09 00:00:00,2016-04-10 12:00:00
3802.65,2016-04-09 00:00:00,2016-04-10 13:00:00
3605.45,2016-04-09 00:00:00,2016-04-10 14:00:00
3319.3,2016-04-09 00:00:00,2016-04-10 15:00:00
2836.0,2016-04-09 00:00:00,2016-04-10 16:00:00
2458.175,2016-04-09 00:00:00,2016-04-10 17:00:00
2357.75,2016-04-09 00:00:00,2016-04-10 18:00:00
2572.475,2016-04-09 00:00:00,2016-04-10 19:00:00
3024.8,2016-04-09 00:00:00,2016-04-10 20:00:00
3161.275,2016-04-09 00:00:00,2016-04-10 21:00:00
3070.825,2016-04-09 00:00:00,2016-04-10 22:00:00
2949.8,2016-04-09 00:00:00,2016-04-10 23:00:00
2670.0,2016-04-09 00:00:00,2016-04-11 00:00:00
2383.35,2016-04-09 00:00:00,2016-04-11 01:00:00
2027.55,2016-04-09 00:00:00,2016-04-11 02:00:00
1634.0,2016-04-09 00:00:00,2016-04-11 03:00:00
1256.475,2016-04-09 00:00:00,2016-04-11 04:00:00
1111.875,2016-04-09 00:00:00,2016-04-11 05:00:00
993.95,2016-04-09 00:00:00,2016-04-11 06:00:00
1034.55,2016-04-09 00:00:00,2016-04-11 07:00:00
1315.425,2016-04-09 00:00:00,2016-04-11 08:00:00
1739.8,2016-04-09 00:00:00,2016-04-11 09:00:00
2060.425,2016-04-09 00:00:00,2016-04-11 10:00:00
2164.35,2016-04-09 00:00:00,2016-04-11 11:00:00
2427.25,2016-04-09 00:00:00,2016-04-11 12:00:00
2697.35,2016-04-09 00:00:00,2016-04-11 13:00:00
2965.35,2016-04-09 00:00:00,2016-04-11 14:00:00
3168.95,2016-04-09 00:00:00,2016-04-11 15:00:00
3070.3,2016-04-09 00:00:00,2016-04-11 16:00:00
2672.7,2016-04-09 00:00:00,2016-04-11 17:00:00
2369.375,2016-04-09 00:00:00,2016-04-11 18:00:00
2319.225,2016-04-09 00:00:00,2016-04-11 19:00:00
2295.775,2016-04-09 00:00:00,2016-04-11 20:00:00
2262.275,2016-04-09 00:00:00,2016-04-11 21:00:00
2480.39556784,2016-04-09 00:00:00,2016-04-11 22:00:00
2488.64284856,2016-04-09 00:00:00,2016-04-11 23:00:00
2508.3062422,2016-04-09 00:00:00,2016-04-12 00:00:00
2499.3229192,2016-04-09 00:00:00,2016-04-12 01:00:00
2499.9898929,2016-04-09 00:00:00,2016-04-12 02:00:00
2546.07302453,2016-04-09 00:00:00,2016-04-12 03:00:00
2572.21667249,2016-04-09 00:00:00,2016-04-12 04:00:00
2604.44651955,2016-04-09 00:00:00,2016-04-12 05:00:00
2610.87301322,2016-04-09 00:00:00,2016-04-12 06:00:00
2618.11565251,2016-04-09 00:00:00,2016-04-12 07:00:00
2663.32269999,2016-04-09 00:00:00,2016-04-12 08:00:00
2687.89778277,2016-04-09 00:00:00,2016-04-12 09:00:00
2751.56107713,2016-04-09 00:00:00,2016-04-12 10:00:00
2810.0816127,2016-04-09 00:00:00,2016-04-12 11:00:00
2802.62220207,2016-04-09 00:00:00,2016-04-12 12:00:00
2838.12804163,2016-04-09 00:00:00,2016-04-12 13:00:00
2961.6926999,2016-04-09 00:00:00,2016-04-12 14:00:00
2993.75848959,2016-04-09 00:00:00,2016-04-12 15:00:00
2880.07478493,2016-04-09 00:00:00,2016-04-12 16:00:00
2767.16180114,2016-04-09 00:00:00,2016-04-12 17:00:00
2672.29639366,2016-04-09 00:00:00,2016-04-12 18:00:00
2686.46705758,2016-04-09 00:00:00,2016-04-12 19:00:00
2651.90914334,2016-04-09 00:00:00,2016-04-12 20:00:00
2620.81417777,2016-04-09 00:00:00,2016-04-12 21:00:00
2654.26542552,2016-04-09 00:00:00,2016-04-12 22:00:00
2682.31625026,2016-04-09 00:00:00,2016-04-12 23:00:00
2658.22952606,2016-04-09 00:00:00,2016-04-13 00:00:00
2624.80381405,2016-04-09 00:00:00,2016-04-13 01:00:00
2577.00121565,2016-04-09 00:00:00,2016-04-13 02:00:00
2533.09284064,2016-04-09 00:00:00,2016-04-13 03:00:00
2508.05252671,2016-04-09 00:00:00,2016-04-13 04:00:00
2504.11173366,2016-04-09 00:00:00,2016-04-13 05:00:00
2514.6447367,2016-04-09 00:00:00,2016-04-13 06:00:00
2534.892821,2016-04-09 00:00:00,2016-04-13 07:00:00
2547.69413386,2016-04-09 00:00:00,2016-04-13 08:00:00
2603.57697152,2016-04-09 00:00:00,2016-04-13 09:00:00
2636.43930025,2016-04-09 00:00:00,2016-04-13 10:00:00
2722.43412646,2016-04-09 00:00:00,2016-04-13 11:00:00
2760.89146364,2016-04-09 00:00:00,2016-04-13 12:00:00
2778.39047987,2016-04-09 00:00:00,2016-04-13 13:00:00
2792.27711555,2016-04-09 00:00:00,2016-04-13 14:00:00
2776.90379421,2016-04-09 00:00:00,2016-04-13 15:00:00
2722.88162822,2016-04-09 00:00:00,2016-04-13 16:00:00
2703.48619317,2016-04-09 00:00:00,2016-04-13 17:00:00
2652.22486564,2016-04-09 00:00:00,2016-04-13 18:00:00
2668.98571094,2016-04-09 00:00:00,2016-04-13 19:00:00
2733.22029452,2016-04-09 00:00:00,2016-04-13 20:00:00
2735.5816508,2016-04-09 00:00:00,2016-04-13 21:00:00
2773.88849986,2016-04-09 00:00:00,2016-04-13 22:00:00
2781.18656937,2016-04-09 00:00:00,2016-04-13 23:00:00
2752.11866736,2016-04-09 00:00:00,2016-04-14 00:00:00
2798.66061266,2016-04-09 00:00:00,2016-04-14 01:00:00
2847.512193,2016-04-09 00:00:00,2016-04-14 02:00:00
2830.22609337,2016-04-09 00:00:00,2016-04-14 03:00:00
2815.67372286,2016-04-09 00:00:00,2016-04-14 04:00:00
2789.51654238,2016-04-09 00:00:00,2016-04-14 05:00:00
2765.27654793,2016-04-09 00:00:00,2016-04-14 06:00:00
2727.88142712,2016-04-09 00:00:00,2016-04-14 07:00:00
2708.32654612,2016-04-09 00:00:00,2016-04-14 08:00:00
2586.85711607,2016-04-09 00:00:00,2016-04-14 09:00:00
2592.44359377,2016-04-09 00:00:00,2016-04-14 10:00:00
2590.87832126,2016-04-09 00:00:00,2016-04-14 11:00:00
2540.88301579,2016-04-09 00:00:00,2016-04-14 12:00:00
2569.00510701,2016-04-09 00:00:00,2016-04-14 13:00:00
2600.19724823,2016-04-09 00:00:00,2016-04-14 14:00:00
2628.05251966,2016-04-09 00:00:00,2016-04-14 15:00:00
2487.1929299,2016-04-09 00:00:00,2016-04-14 16:00:00
2342.19853903,2016-04-09 00:00:00,2016-04-14 17:00:00
2130.39712716,2016-04-09 00:00:00,2016-04-14 18:00:00
2024.07719437,2016-04-09 00:00:00,2016-04-14 19:00:00
1779.70445412,2016-04-09 00:00:00,2016-04-14 20:00:00
1623.54210713,2016-04-09 00:00:00,2016-04-14 21:00:00
1652.01902498,2016-04-09 00:00:00,2016-04-14 22:00:00
1618.61986559,2016-04-09 00:00:00,2016-04-14 23:00:00
2670.0,2016-04-10 00:00:00,2016-04-11 00:00:00
2383.35,2016-04-10 00:00:00,2016-04-11 01:00:00
2027.55,2016-04-10 00:00:00,2016-04-11 02:00:00
1634.0,2016-04-10 00:00:00,2016-04-11 03:00:00
1256.475,2016-04-10 00:00:00,2016-04-11 04:00:00
1111.875,2016-04-10 00:00:00,2016-04-11 05:00:00
993.95,2016-04-10 00:00:00,2016-04-11 06:00:00
1034.55,2016-04-10 00:00:00,2016-04-11 07:00:00
1315.425,2016-04-10 00:00:00,2016-04-11 08:00:00
1739.8,2016-04-10 00:00:00,2016-04-11 09:00:00
2060.425,2016-04-10 00:00:00,2016-04-11 10:00:00
2164.35,2016-04-10 00:00:00,2016-04-11 11:00:00
